"Player","Born","Url","player_dob","player_url","player_position"
"Germán Conti","1994","https://fbref.com/en/players/7b18b6db/German-Conti",1994-06-03,"https://www.transfermarkt.com/german-conti/profil/spieler/284321","Centre-Back"
"Gernot Trauner","1992","https://fbref.com/en/players/9d21da85/Gernot-Trauner",1992-03-25,"https://www.transfermarkt.com/gernot-trauner/profil/spieler/59145","Centre-Back"
"Gerrit Nauber","1992","https://fbref.com/en/players/a72ead5e/Gerrit-Nauber",1992-04-13,"https://www.transfermarkt.com/gerrit-nauber/profil/spieler/85904","Centre-Back"
"Gersom Klok","1990","https://fbref.com/en/players/9190d445/Gersom-Klok",1990-10-07,"https://www.transfermarkt.com/gersom-klok/profil/spieler/56325","Right-Back"
"Gerson","1992","https://fbref.com/en/players/0818fdbe/Gerson",1992-01-07,"https://www.transfermarkt.com/gerson/profil/spieler/161438","Centre-Back"
"Gerson Júnior","1999","https://fbref.com/en/players/fbd97def/Gerson-Junior",1999-12-09,"https://www.transfermarkt.com/gerson-junior/profil/spieler/671571","Attacking Midfield"
"Gervane Kastaneer","1996","https://fbref.com/en/players/0c142e14/Gervane-Kastaneer",1996-06-09,"https://www.transfermarkt.com/gervane-kastaneer/profil/spieler/240752","Left Winger"
"Geuvânio","1992","https://fbref.com/en/players/458c949b/Geuvanio",1992-04-05,"https://www.transfermarkt.com/geuvanio/profil/spieler/177009","Right Winger"
"Gevorg Ghazaryan","1988","https://fbref.com/en/players/4585b972/Gevorg-Ghazaryan",1988-04-05,"https://www.transfermarkt.com/gevorg-ghazaryan/profil/spieler/55734","Left Winger"
"Giacomo Quagliata","2000","https://fbref.com/en/players/1b9c7401/Giacomo-Quagliata",2000-02-19,"https://www.transfermarkt.com/giacomo-quagliata/profil/spieler/458777","Left-Back"
"Gianluca Nijholt","1990","https://fbref.com/en/players/0e0917dc/Gianluca-Nijholt",1990-02-14,"https://www.transfermarkt.com/gianluca-nijholt/profil/spieler/64208","Central Midfield"
"Gianni Zuiverloon","1986","https://fbref.com/en/players/22d7fe43/Gianni-Zuiverloon",1986-12-30,"https://www.transfermarkt.com/gianni-zuiverloon/profil/spieler/27304","Centre-Back"
"Giannis Masouras","1996","https://fbref.com/en/players/8f7a3ee6/Giannis-Masouras",1996-08-24,"https://www.transfermarkt.com/giannis-masouras/profil/spieler/295780","Right-Back"
"Gijs Smal","1997","https://fbref.com/en/players/0eb4a4f3/Gijs-Smal",1997-08-31,"https://www.transfermarkt.com/gijs-smal/profil/spieler/374212","Left-Back"
"Gil","1987","https://fbref.com/en/players/31edef00/Gil",1987-06-12,"https://www.transfermarkt.com/giltm/profil/spieler/101469","Centre-Back"
"Gil Alcalá","1992","https://fbref.com/en/players/a1bb9076/Gil-Alcala",1992-07-29,"https://www.transfermarkt.com/gil-alcala/profil/spieler/353420","Goalkeeper"
"Gil Burón","1994","https://fbref.com/en/players/8357a701/Gil-Buron",1994-06-11,"https://www.transfermarkt.com/gil-buron/profil/spieler/298675","Right-Back"
"Gilberto","1988","https://fbref.com/en/players/0efce40b/Gilberto",1988-10-20,"https://www.transfermarkt.com/gilberto/profil/spieler/186526","Defensive Midfield"
"Gilberto","1993","https://fbref.com/en/players/1338e42b/Gilberto",1993-03-07,"https://www.transfermarkt.com/gilberto/profil/spieler/231614","Right-Back"
"Gilberto","1989","https://fbref.com/en/players/5da22685/Gilberto",1989-06-05,"https://www.transfermarkt.com/gilberto/profil/spieler/164013","Centre-Forward"
"Gilberto García","2000","https://fbref.com/en/players/75f4c738/Gilberto-Garcia",2000-08-19,"https://www.transfermarkt.com/gilberto-garcia/profil/spieler/778418","Defensive Midfield"
"Gilberto Sepúlveda","1999","https://fbref.com/en/players/06834adf/Gilberto-Sepulveda",1999-02-04,"https://www.transfermarkt.com/gilberto-sepulveda/profil/spieler/596929","Centre-Back"
"Giles Phillips","1997","https://fbref.com/en/players/ce5d5349/Giles-Phillips",1997-06-22,"https://www.transfermarkt.com/giles-phillips/profil/spieler/640280","Centre-Back"
"Gilson","1986","https://fbref.com/en/players/d293e886/Gilson",1986-05-14,"https://www.transfermarkt.com/gilson/profil/spieler/132568","Left-Back"
"Gilvan","1989","https://fbref.com/en/players/baed0a5e/Gilvan",1989-11-10,"https://www.transfermarkt.com/gilvan/profil/spieler/347079","Centre-Back"
"Giorgi Aburjania","1995","https://fbref.com/en/players/0921a46c/Giorgi-Aburjania",1995-01-02,"https://www.transfermarkt.com/giorgi-aburjania/profil/spieler/186848","Defensive Midfield"
"Giorgi Arabidze","1998","https://fbref.com/en/players/263b3579/Giorgi-Arabidze",1998-03-04,"https://www.transfermarkt.com/giorgi-arabidze/profil/spieler/292717","Right Winger"
"Giorgi Makaridze","1990","https://fbref.com/en/players/b3bb0a76/Giorgi-Makaridze",1990-03-31,"https://www.transfermarkt.com/giorgi-makaridze/profil/spieler/55977","Goalkeeper"
"Giosue Bellagambi","2001","https://fbref.com/en/players/15e9692b/Giosue-Bellagambi",2001-11-08,"https://www.transfermarkt.com/giosue-bellagambi/profil/spieler/731752","Goalkeeper"
"Giovane","2003","https://fbref.com/en/players/1b567cdc/Giovane",2003-11-24,"https://www.transfermarkt.com/giovane/profil/spieler/1005165","Centre-Forward"
"Giovani","2004","https://fbref.com/en/players/a199bd5f/Giovani",2004-01-01,"https://www.transfermarkt.com/giovani/profil/spieler/749560","Right Winger"
"Giovani dos Santos","1989","https://fbref.com/en/players/7dba6233/Giovani-dos-Santos",1989-05-11,"https://www.transfermarkt.com/giovani-dos-santos/profil/spieler/44674","Second Striker"
"Giovani Hernández","1993","https://fbref.com/en/players/50dcb7e4/Giovani-Hernandez",1993-01-04,"https://www.transfermarkt.com/giovani-hernandez/profil/spieler/232669","Attacking Midfield"
"Giovanni Augusto","1989","https://fbref.com/en/players/2f94a698/Giovanni-Augusto",1989-09-05,"https://www.transfermarkt.com/giovanni-augusto/profil/spieler/125513","Attacking Midfield"
"Giovanni Hiwat","1993","https://fbref.com/en/players/4c2bae03/Giovanni-Hiwat",1993-11-11,"https://www.transfermarkt.com/giovanni-hiwat/profil/spieler/195499","Right Winger"
"Giovanni Korte","1993","https://fbref.com/en/players/475e8208/Giovanni-Korte",1993-08-01,"https://www.transfermarkt.com/giovanni-korte/profil/spieler/234910","Right Winger"
"Giovanni Troupée","1998","https://fbref.com/en/players/5bf23e30/Giovanni-Troupee",1998-03-20,"https://www.transfermarkt.com/giovanni-troupee/profil/spieler/360514","Right-Back"
"Giovanni van Zwam","2004","https://fbref.com/en/players/cd407f1c/Giovanni-van-Zwam",2004-01-02,"https://www.transfermarkt.com/giovanni-van-zwam/profil/spieler/805149","Centre-Back"
"Giovanni Zwikstra","2001","https://fbref.com/en/players/da1f79af/Giovanni-Zwikstra",2001-03-06,"https://www.transfermarkt.com/giovanni-zwikstra/profil/spieler/513235","Centre-Forward"
"Giovanny","1997","https://fbref.com/en/players/ed236e87/Giovanny",1997-09-19,"https://www.transfermarkt.com/giovanny/profil/spieler/379369","Left Winger"
"Giovanny León","2000","https://fbref.com/en/players/10204bed/Giovanny-Leon",2000-02-08,"https://www.transfermarkt.com/giovanny-leon/profil/spieler/602326","Midfield"
"Giuliano Galoppo","1999","https://fbref.com/en/players/a8eeadaf/Giuliano-Galoppo",1999-06-18,"https://www.transfermarkt.com/giuliano-galoppo/profil/spieler/567249","Central Midfield"
"Glédson","1983","https://fbref.com/en/players/a9d625f5/Gledson",1983-02-06,"https://www.transfermarkt.com/gledson/profil/spieler/85965","Goalkeeper"
"Glen Rea","1994","https://fbref.com/en/players/5c3f2f39/Glen-Rea",1994-09-03,"https://www.transfermarkt.com/glen-rea/profil/spieler/337640","Defensive Midfield"
"Glenn Bijl","1995","https://fbref.com/en/players/c2b3fd82/Glenn-Bijl",1995-07-13,"https://www.transfermarkt.com/glenn-bijl/profil/spieler/203961","Right-Back"
"Glenn Whelan","1984","https://fbref.com/en/players/d5bd56a5/Glenn-Whelan",1984-01-13,"https://www.transfermarkt.com/glenn-whelan/profil/spieler/12124","Defensive Midfield"
"Godfried Frimpong","1999","https://fbref.com/en/players/fb5f19d5/Godfried-Frimpong",1999-04-21,"https://www.transfermarkt.com/godfried-frimpong/profil/spieler/364244","Left-Back"
"Godfried Roemeratoe","1999","https://fbref.com/en/players/a646b710/Godfried-Roemeratoe",1999-08-19,"https://www.transfermarkt.com/godfried-roemeratoe/profil/spieler/393241","Defensive Midfield"
"Gonçalo Borges","2001","https://fbref.com/en/players/4d1c4a5d/Goncalo-Borges",2001-03-29,"https://www.transfermarkt.com/goncalo-borges/profil/spieler/479649","Right Winger"
"Gonçalo Costa","2000","https://fbref.com/en/players/c1edb1d4/Goncalo-Costa",2000-02-18,"https://www.transfermarkt.com/goncalo-costa/profil/spieler/383014","Left-Back"
"Gonçalo Cunha","2002","https://fbref.com/en/players/4277dc8b/Goncalo-Cunha",2002-05-24,"https://www.transfermarkt.com/goncalo-cunha/profil/spieler/912472","Centre-Back"
"Gonçalo Duarte","1997","https://fbref.com/en/players/276c35eb/Goncalo-Duarte",1997-07-11,"https://www.transfermarkt.com/goncalo-duarte/profil/spieler/372472","Right-Back"
"Gonçalo Esteves","2004","https://fbref.com/en/players/ea3b4578/Goncalo-Esteves",2004-02-27,"https://www.transfermarkt.com/goncalo-esteves/profil/spieler/726721","Right-Back"
"Gonçalo Franco","2000","https://fbref.com/en/players/9029d5f2/Goncalo-Franco",2000-11-17,"https://www.transfermarkt.com/goncalo-franco/profil/spieler/674798","Central Midfield"
"Gonçalo Inácio","2001","https://fbref.com/en/players/33651873/Goncalo-Inacio",2001-08-25,"https://www.transfermarkt.com/goncalo-inacio/profil/spieler/549006","Centre-Back"
"Gonçalo Ramos","2001","https://fbref.com/en/players/f63cda26/Goncalo-Ramos",2001-06-20,"https://www.transfermarkt.com/goncalo-ramos/profil/spieler/550550","Centre-Forward"
"Gonçalo Silva","1991","https://fbref.com/en/players/599e6b6f/Goncalo-Silva",1991-06-04,"https://www.transfermarkt.com/goncalo-silva/profil/spieler/194214","Centre-Back"
"Gonçalo Tavares","1997","https://fbref.com/en/players/891813b6/Goncalo-Tavares",1997-05-16,"https://www.transfermarkt.com/goncalo-tavares/profil/spieler/376731","Right-Back"
"Gonzalo","1999","https://fbref.com/en/players/35f59200/Gonzalo",1999-12-09,"https://www.transfermarkt.com/gonzalo/profil/spieler/730985","Centre-Forward"
"Gonzalo Carneiro","1995","https://fbref.com/en/players/88f6ffd1/Gonzalo-Carneiro",1995-09-12,"https://www.transfermarkt.com/gonzalo-carneiro/profil/spieler/403014","Centre-Forward"
"Gonzalo Freitas","1991","https://fbref.com/en/players/ece17453/Gonzalo-Freitas",1991-10-02,"https://www.transfermarkt.com/gonzalo-freitas/profil/spieler/196520","Defensive Midfield"
"Gonzalo Jara","1985","https://fbref.com/en/players/9b1b4782/Gonzalo-Jara",1985-08-29,"https://www.transfermarkt.com/gonzalo-jara/profil/spieler/40429","Centre-Back"
"Gonzalo Mastriani","1993","https://fbref.com/en/players/b4339e2b/Gonzalo-Mastriani",1993-04-28,"https://www.transfermarkt.com/gonzalo-mastriani/profil/spieler/195882","Centre-Forward"
"Gonzalo Montes","1994","https://fbref.com/en/players/ba6d8435/Gonzalo-Montes",1994-12-22,"https://www.transfermarkt.com/gonzalo-montes/profil/spieler/227096","Central Midfield"
"Gonzalo Plata","2000","https://fbref.com/en/players/54bcdeb0/Gonzalo-Plata",2000-11-01,"https://www.transfermarkt.com/gonzalo-plata/profil/spieler/592735","Right Winger"
"Gonzalo Sánchez","2000","https://fbref.com/en/players/b629b318/Gonzalo-Sanchez",2000-05-06,"https://www.transfermarkt.com/gonzalo-sanchez/profil/spieler/491562","Centre-Forward"
"Gonzalo Sosa","1989","https://fbref.com/en/players/b86a76dd/Gonzalo-Sosa",1989-01-04,"https://www.transfermarkt.com/gonzalo-sosa/profil/spieler/529755","Centre-Forward"
"Görkem Can","2000","https://fbref.com/en/players/435ac9bf/Gorkem-Can",2000-05-04,"https://www.transfermarkt.com/gorkem-can/profil/spieler/361514","Centre-Back"
"Grad Damen","1997","https://fbref.com/en/players/a0058efd/Grad-Damen",1997-08-14,"https://www.transfermarkt.com/grad-damen/profil/spieler/338793","Defensive Midfield"
"Graeme Shinnie","1991","https://fbref.com/en/players/6ddea288/Graeme-Shinnie",1991-08-04,"https://www.transfermarkt.com/graeme-shinnie/profil/spieler/95950","Defensive Midfield"
"Graham Burke","1993","https://fbref.com/en/players/bc227f51/Graham-Burke",1993-09-21,"https://www.transfermarkt.com/graham-burke/profil/spieler/177892","Second Striker"
"Grant Hall","1991","https://fbref.com/en/players/1264ee68/Grant-Hall",1991-10-29,"https://www.transfermarkt.com/grant-hall/profil/spieler/124845","Centre-Back"
"Grant Leadbitter","1986","https://fbref.com/en/players/516f7fc1/Grant-Leadbitter",1986-01-07,"https://www.transfermarkt.com/grant-leadbitter/profil/spieler/13796","Central Midfield"
"Grant Ward","1994","https://fbref.com/en/players/1a1d5424/Grant-Ward",1994-12-05,"https://www.transfermarkt.com/grant-ward/profil/spieler/283655","Right Midfield"
"Greg Docherty","1996","https://fbref.com/en/players/d6d15aea/Greg-Docherty",1996-09-10,"https://www.transfermarkt.com/greg-docherty/profil/spieler/227618","Central Midfield"
"Greg Leigh","1994","https://fbref.com/en/players/9684b64f/Greg-Leigh",1994-09-30,"https://www.transfermarkt.com/greg-leigh/profil/spieler/201586","Left-Back"
"Gregore","1994","https://fbref.com/en/players/49815f34/Gregore",1994-03-02,"https://www.transfermarkt.com/gregore/profil/spieler/546036","Defensive Midfield"
"Guedes","1999","https://fbref.com/en/players/4f36b8b9/Guedes",1999-08-09,"https://www.transfermarkt.com/guedes/profil/spieler/734281","Defensive Midfield"
"Guedes","1999","https://fbref.com/en/players/55338f9a/Guedes",1999-08-09,"https://www.transfermarkt.com/guedes/profil/spieler/734281","Defensive Midfield"
"Guga","1998","https://fbref.com/en/players/6975a3e1/Guga",1998-08-29,"https://www.transfermarkt.com/guga/profil/spieler/592344","Right-Back"
"Gui Guedes","2002","https://fbref.com/en/players/022c1bf7/Gui-Guedes",2002-04-17,"https://www.transfermarkt.com/gui-guedes/profil/spieler/696506","Central Midfield"
"Guido Milán","1987","https://fbref.com/en/players/eb9f3f10/Guido-Milan",1987-07-03,"https://www.transfermarkt.com/guido-milan/profil/spieler/68868","Centre-Back"
"Guilherme","2000","https://fbref.com/en/players/72998770/Guilherme",2000-10-21,"https://www.transfermarkt.com/guilherme/profil/spieler/842444","Centre-Back"
"Guilherme","1988","https://fbref.com/en/players/8d126182/Guilherme",1988-10-22,"https://www.transfermarkt.com/guilherme/profil/spieler/54160","Attacking Midfield"
"Guilherme Bala","2001","https://fbref.com/en/players/6a39dcc6/Guilherme-Bala",2001-09-16,"https://www.transfermarkt.com/guilherme-bala/profil/spieler/735572","Left Winger"
"Guilherme Biro","2000","https://fbref.com/en/players/02c7236e/Guilherme-Biro",2000-05-01,"https://www.transfermarkt.com/guilherme-biro/profil/spieler/740293","Left-Back"
"Guilherme Camacho","1990","https://fbref.com/en/players/61a6775b/Guilherme-Camacho",1990-03-02,"https://www.transfermarkt.com/guilherme-camacho/profil/spieler/97507","Central Midfield"
"Guilherme Gehring","2005","https://fbref.com/en/players/37faab98/Guilherme-Gehring",2005-05-09,"https://www.transfermarkt.com/guilherme-gehring/profil/spieler/1079284","Defensive Midfield"
"Guilherme Lazaroni","1992","https://fbref.com/en/players/99280998/Guilherme-Lazaroni",1992-11-18,"https://www.transfermarkt.com/guilherme-lazaroni/profil/spieler/214699","Left-Back"
"Guilherme Mantuan","1997","https://fbref.com/en/players/627b470c/Guilherme-Mantuan",1997-08-02,"https://www.transfermarkt.com/guilherme-mantuan/profil/spieler/477461","Right-Back"
"Guilherme Nunes","1998","https://fbref.com/en/players/49b6c213/Guilherme-Nunes",1998-07-12,"https://www.transfermarkt.com/guilherme-nunes/profil/spieler/401531","Defensive Midfield"
"Guilherme Parede","1995","https://fbref.com/en/players/2da1c94c/Guilherme-Parede",1995-09-19,"https://www.transfermarkt.com/guilherme-parede/profil/spieler/393830","Right Winger"
"Guilherme Pato","2001","https://fbref.com/en/players/d5fd5774/Guilherme-Pato",2001-02-17,"https://www.transfermarkt.com/guilherme-pato/profil/spieler/742025","Right Winger"
"Guilherme Pio","2003","https://fbref.com/en/players/f3810a3c/Guilherme-Pio",2003-09-22,"https://www.transfermarkt.com/guilherme-pio/profil/spieler/549011","Right Winger"
"Guilherme Santos","2001","https://fbref.com/en/players/6eae9de6/Guilherme-Santos",2001-05-13,"https://www.transfermarkt.com/guilherme-santos/profil/spieler/795518","Right Winger"
"Guilherme Santos","1988","https://fbref.com/en/players/ffd78d3d/Guilherme-Santos",1988-02-05,"https://www.transfermarkt.com/guilherme-santos/profil/spieler/53965","Left-Back"
"Guilherme Schettine","1995","https://fbref.com/en/players/6b074beb/Guilherme-Schettine",1995-10-10,"https://www.transfermarkt.com/guilherme-schettine/profil/spieler/371245","Centre-Forward"
"Guilherme Vicentini","2000","https://fbref.com/en/players/0a495037/Guilherme-Vicentini",2000-05-25,"https://www.transfermarkt.com/guilherme-vicentini/profil/spieler/748527","Goalkeeper"
"Guillermo Allison","1990","https://fbref.com/en/players/3438600c/Guillermo-Allison",1990-09-25,"https://www.transfermarkt.com/guillermo-allison/profil/spieler/73523","Goalkeeper"
"Guillermo Celis","1993","https://fbref.com/en/players/fae8f607/Guillermo-Celis",1993-05-08,"https://www.transfermarkt.com/guillermo-celis/profil/spieler/255944","Defensive Midfield"
"Guillermo de los Santos","1991","https://fbref.com/en/players/1ac629b0/Guillermo-de-los-Santos",1991-02-15,"https://www.transfermarkt.com/guillermo-de-los-santos/profil/spieler/179276","Centre-Back"
"Guillermo Ochoa","1985","https://fbref.com/en/players/1e9bde92/Guillermo-Ochoa",1985-07-13,"https://www.transfermarkt.com/guillermo-ochoa/profil/spieler/29559","Goalkeeper"
"Guillermo Pozos","1992","https://fbref.com/en/players/5f69de37/Guillermo-Pozos",1992-07-07,"https://www.transfermarkt.com/guillermo-pozos/profil/spieler/203524","Goalkeeper"
"Guillermo Varela","1993","https://fbref.com/en/players/5c961282/Guillermo-Varela",1993-03-24,"https://www.transfermarkt.com/guillermo-varela/profil/spieler/188862","Right-Back"
"Gum","1986","https://fbref.com/en/players/4860a362/Gum",1986-01-04,"https://www.transfermarkt.com/gumtm/profil/spieler/45591","Centre-Back"
"Gustav Mogensen","2001","https://fbref.com/en/players/044bd7f2/Gustav-Mogensen",2001-04-19,"https://www.transfermarkt.com/gustav-mogensen/profil/spieler/482105","Centre-Forward"
"Gustavinho","2001","https://fbref.com/en/players/69896b0e/Gustavinho",2001-10-29,"https://www.transfermarkt.com/gustavinho/profil/spieler/800649","Central Midfield"
"Gustavinho","2000","https://fbref.com/en/players/bd9d9fb6/Gustavinho",2000-04-10,"https://www.transfermarkt.com/gustavinho/profil/spieler/844808","Left-Back"
"Gustavo","2002","https://fbref.com/en/players/226c2775/Gustavo",2002-09-11,"https://www.transfermarkt.com/gustavo/profil/spieler/840431","Attacking Midfield"
"Gustavo","1994","https://fbref.com/en/players/456b909c/Gustavo",1994-03-29,"https://www.transfermarkt.com/gustavo/profil/spieler/333913","Centre-Forward"
"Gustavo Blanco","1994","https://fbref.com/en/players/f70e28e3/Gustavo-Blanco",1994-10-03,"https://www.transfermarkt.com/gustavo-blanco/profil/spieler/374855","Central Midfield"
"Gustavo Bochecha","1996","https://fbref.com/en/players/90b0828a/Gustavo-Bochecha",1996-06-08,"https://www.transfermarkt.com/gustavo-bochecha/profil/spieler/439455","Central Midfield"
"Gustavo Bou","1990","https://fbref.com/en/players/3dfcc735/Gustavo-Bou",1990-02-18,"https://www.transfermarkt.com/gustavo-bou/profil/spieler/71608","Centre-Forward"
"Gustavo Campanharo","1992","https://fbref.com/en/players/96f2d977/Gustavo-Campanharo",1992-04-04,"https://www.transfermarkt.com/gustavo-campanharo/profil/spieler/103674","Defensive Midfield"
"Gustavo Canto","1994","https://fbref.com/en/players/b5354c19/Gustavo-Canto",1994-02-25,"https://www.transfermarkt.com/gustavo-canto/profil/spieler/359970","Centre-Back"
"Gustavo Cascardo","1997","https://fbref.com/en/players/880eb983/Gustavo-Cascardo",1997-03-24,"https://www.transfermarkt.com/gustavo-cascardo/profil/spieler/468272","Defence"
"Gustavo Dulanto","1995","https://fbref.com/en/players/e426b012/Gustavo-Dulanto",1995-05-09,"https://www.transfermarkt.com/gustavo-dulanto/profil/spieler/347382","Centre-Back"
"Gustavo Ferrareis","1996","https://fbref.com/en/players/5188561c/Gustavo-Ferrareis",1996-01-02,"https://www.transfermarkt.com/gustavo-ferrareis/profil/spieler/348264","Right Midfield"
"Gustavo Gutiérrez","1996","https://fbref.com/en/players/aaba5eaf/Gustavo-Gutierrez",1996-11-01,"https://www.transfermarkt.com/gustavo-gutierrez/profil/spieler/796254","Goalkeeper"
"Gustavo Hamer","1997","https://fbref.com/en/players/eebacc07/Gustavo-Hamer",1997-06-24,"https://www.transfermarkt.com/gustavo-hamer/profil/spieler/322985","Defensive Midfield"
"Gustavo Henrique","1999","https://fbref.com/en/players/0f73ead1/Gustavo-Henrique",1999-10-07,"https://www.transfermarkt.com/gustavo-henrique/profil/spieler/745163","Centre-Back"
"Gustavo Henrique","1993","https://fbref.com/en/players/fa066690/Gustavo-Henrique",1993-03-24,"https://www.transfermarkt.com/gustavo-henrique/profil/spieler/208681","Centre-Back"
"Gustavo Maia","2001","https://fbref.com/en/players/b36fed1d/Gustavo-Maia",2001-01-22,"https://www.transfermarkt.com/gustavo-maia/profil/spieler/752560","Left Winger"
"Gustavo Mantuan","2001","https://fbref.com/en/players/0d717632/Gustavo-Mantuan",2001-06-20,"https://www.transfermarkt.com/gustavo-mantuan/profil/spieler/814269","Left Winger"
"Gustavo Marques","2001","https://fbref.com/en/players/b4fce835/Gustavo-Marques",2001-10-09,"https://www.transfermarkt.com/gustavo-marques/profil/spieler/977465","Centre-Back"
"Gustavo Mosquito","1997","https://fbref.com/en/players/c9ed46c4/Gustavo-Mosquito",1997-09-07,"https://www.transfermarkt.com/gustavo-mosquito/profil/spieler/636314","Right Winger"
"Gustavo Nescau","2000","https://fbref.com/en/players/0682693b/Gustavo-Nescau",2000-03-12,"https://www.transfermarkt.com/gustavo-nescau/profil/spieler/874287","Centre-Forward"
"Gustavo Santos","2002","https://fbref.com/en/players/93913c8e/Gustavo-Santos",2002-04-23,"https://www.transfermarkt.com/gustavo-santos/profil/spieler/886754","Left Winger"
"Gustavo Sauer","1993","https://fbref.com/en/players/fd53959e/Gustavo-Sauer",1993-04-30,"https://www.transfermarkt.com/gustavo-sauer/profil/spieler/336158","Right Winger"
"Gustavo Scarpa","1994","https://fbref.com/en/players/2964fd20/Gustavo-Scarpa",1994-01-05,"https://www.transfermarkt.com/gustavo-scarpa/profil/spieler/330085","Attacking Midfield"
"Gustavo Silva","2002","https://fbref.com/en/players/c250edc8/Gustavo-Silva",2002-01-03,"https://www.transfermarkt.com/gustavo-silva/profil/spieler/982553","Attacking Midfield"
"Gustavo Torres","1996","https://fbref.com/en/players/e0d2c82a/Gustavo-Torres",1996-06-15,"https://www.transfermarkt.com/gustavo-torres/profil/spieler/460893","Centre-Forward"
"Gustavo Viera","2000","https://fbref.com/en/players/4cf1d77f/Gustavo-Viera",2000-10-21,"https://www.transfermarkt.com/gustavo-viera/profil/spieler/492316","Centre-Forward"
"Guthierres","2001","https://fbref.com/en/players/87ac5e67/Guthierres",2001-05-25,"https://www.transfermarkt.com/guthierres/profil/spieler/1035231","Attacking Midfield"
"Guus Hupperts","1992","https://fbref.com/en/players/69776d99/Guus-Hupperts",1992-04-25,"https://www.transfermarkt.com/guus-hupperts/profil/spieler/116636","Right Winger"
"Gwion Edwards","1993","https://fbref.com/en/players/9a60d8f4/Gwion-Edwards",1993-03-01,"https://www.transfermarkt.com/gwion-edwards/profil/spieler/192766","Right Winger"
"Gyrano Kerk","1995","https://fbref.com/en/players/eb907bfc/Gyrano-Kerk",1995-12-02,"https://www.transfermarkt.com/gyrano-kerk/profil/spieler/268112","Right Winger"
"Habraão","2001","https://fbref.com/en/players/1e329d13/Habraao",2001-06-26,"https://www.transfermarkt.com/habraao/profil/spieler/965630","Centre-Back"
"Hakeeb Adelakun","1996","https://fbref.com/en/players/042d182c/Hakeeb-Adelakun",1996-06-11,"https://www.transfermarkt.com/hakeeb-adelakun/profil/spieler/255129","Right Winger"
"Hakeem Odoffin","1998","https://fbref.com/en/players/4bf39bcc/Hakeem-Odoffin",1998-04-13,"https://www.transfermarkt.com/hakeem-odoffin/profil/spieler/399340","Defensive Midfield"
"Hamdi Akujobi","2000","https://fbref.com/en/players/0b524c25/Hamdi-Akujobi",2000-01-20,"https://www.transfermarkt.com/hamdi-akujobi/profil/spieler/590773","Right-Back"
"Hamdou Elhouni","1994","https://fbref.com/en/players/0512cb54/Hamdou-Elhouni",1994-02-12,"https://www.transfermarkt.com/hamdou-elhouni/profil/spieler/377605","Left Winger"
"Hamidou Keyta","1994","https://fbref.com/en/players/4a396ae9/Hamidou-Keyta",1994-12-17,"https://www.transfermarkt.com/hamidou-keyta/profil/spieler/419293","Left Winger"
"Hannes Delcroix","1999","https://fbref.com/en/players/b737f944/Hannes-Delcroix",1999-02-28,"https://www.transfermarkt.com/hannes-delcroix/profil/spieler/338635","Centre-Back"
"Hans Mulder","1987","https://fbref.com/en/players/debdac8a/Hans-Mulder",1987-04-27,"https://www.transfermarkt.com/hans-mulder/profil/spieler/45562","Centre-Back"
"Haret Ortega","2000","https://fbref.com/en/players/76b24e70/Haret-Ortega",2000-05-19,"https://www.transfermarkt.com/haret-ortega/profil/spieler/371169","Centre-Back"
"Harlee Dean","1991","https://fbref.com/en/players/483bec75/Harlee-Dean",1991-07-26,"https://www.transfermarkt.com/harlee-dean/profil/spieler/120504","Centre-Back"
"Harm Dieker","2002","https://fbref.com/en/players/94a9f7f1/Harm-Dieker",2002-01-18,"https://www.transfermarkt.com/harm-dieker/profil/spieler/557015","Goalkeeper"
"Harold Preciado","1994","https://fbref.com/en/players/5300af73/Harold-Preciado",1994-06-01,"https://www.transfermarkt.com/harold-preciado/profil/spieler/362668","Centre-Forward"
"Harrison Burrows","2002","https://fbref.com/en/players/316a084b/Harrison-Burrows",2002-01-12,"https://www.transfermarkt.com/harrison-burrows/profil/spieler/533980","Left Midfield"
"Harry Brockbank","1998","https://fbref.com/en/players/7e169041/Harry-Brockbank",1998-09-26,"https://www.transfermarkt.com/harry-brockbank/profil/spieler/527733","Right-Back"
"Harry Chapman","1997","https://fbref.com/en/players/7768b19f/Harry-Chapman",1997-11-05,"https://www.transfermarkt.com/harry-chapman/profil/spieler/348488","Right Winger"
"Harry Cornick","1995","https://fbref.com/en/players/9169bc41/Harry-Cornick",1995-04-09,"https://www.transfermarkt.com/harry-cornick/profil/spieler/255703","Centre-Forward"
"Harry Darling","1999","https://fbref.com/en/players/0b0a1b58/Harry-Darling",1999-08-08,"https://www.transfermarkt.com/harry-darling/profil/spieler/475554","Centre-Back"
"Harry Halwax","2002","https://fbref.com/en/players/7f08b5a0/Harry-Halwax",2002-03-20,"https://www.transfermarkt.com/harry-halwax/profil/spieler/586626","Goalkeeper"
"Harry Pickering","1998","https://fbref.com/en/players/fd985c15/Harry-Pickering",1998-12-29,"https://www.transfermarkt.com/harry-pickering/profil/spieler/426412","Left-Back"
"Harry Wright","1998","https://fbref.com/en/players/f06e9c12/Harry-Wright",1998-11-03,"https://www.transfermarkt.com/harry-wright/profil/spieler/659489","Goalkeeper"
"Harvey Cartwright","2002","https://fbref.com/en/players/42d4be51/Harvey-Cartwright",2002-05-09,"https://www.transfermarkt.com/harvey-cartwright/profil/spieler/712592","Goalkeeper"
