"competition_type","competition_name","country","gender","governing_body","first_season","last_season","tier","comp_url","seasons","season_end_year","seasons_urls","fixtures_url","is_completed","filter_out"
"Club International Cups","UEFA Europa League",NA,"M","UEFA","1990-1991","2022-2023",NA,"https://fbref.com/en/comps/19/history/Europa-League-Seasons","1997-1998","1998","https://fbref.com/en/comps/19/1997-1998/1997-1998-Europa-League-Stats","https://fbref.com/en/comps/19/1997-1998/schedule/1997-1998-Europa-League-Scores-and-Fixtures","TRUE","N"
"Club International Cups","UEFA Europa League",NA,"M","UEFA","1990-1991","2022-2023",NA,"https://fbref.com/en/comps/19/history/Europa-League-Seasons","1996-1997","1997","https://fbref.com/en/comps/19/1996-1997/1996-1997-Europa-League-Stats","https://fbref.com/en/comps/19/1996-1997/schedule/1996-1997-Europa-League-Scores-and-Fixtures","TRUE","N"
"Club International Cups","UEFA Europa League",NA,"M","UEFA","1990-1991","2022-2023",NA,"https://fbref.com/en/comps/19/history/Europa-League-Seasons","1995-1996","1996","https://fbref.com/en/comps/19/1995-1996/1995-1996-Europa-League-Stats","https://fbref.com/en/comps/19/1995-1996/schedule/1995-1996-Europa-League-Scores-and-Fixtures","TRUE","N"
"Club International Cups","UEFA Europa League",NA,"M","UEFA","1990-1991","2022-2023",NA,"https://fbref.com/en/comps/19/history/Europa-League-Seasons","1994-1995","1995","https://fbref.com/en/comps/19/1994-1995/1994-1995-Europa-League-Stats","https://fbref.com/en/comps/19/1994-1995/schedule/1994-1995-Europa-League-Scores-and-Fixtures","TRUE","N"
"Club International Cups","UEFA Europa League",NA,"M","UEFA","1990-1991","2022-2023",NA,"https://fbref.com/en/comps/19/history/Europa-League-Seasons","1993-1994","1994","https://fbref.com/en/comps/19/1993-1994/1993-1994-Europa-League-Stats","https://fbref.com/en/comps/19/1993-1994/schedule/1993-1994-Europa-League-Scores-and-Fixtures","TRUE","N"
"Club International Cups","UEFA Europa League",NA,"M","UEFA","1990-1991","2022-2023",NA,"https://fbref.com/en/comps/19/history/Europa-League-Seasons","1992-1993","1993","https://fbref.com/en/comps/19/1992-1993/1992-1993-Europa-League-Stats","https://fbref.com/en/comps/19/1992-1993/schedule/1992-1993-Europa-League-Scores-and-Fixtures","TRUE","N"
"Club International Cups","UEFA Europa League",NA,"M","UEFA","1990-1991","2022-2023",NA,"https://fbref.com/en/comps/19/history/Europa-League-Seasons","1991-1992","1992","https://fbref.com/en/comps/19/1991-1992/1991-1992-Europa-League-Stats","https://fbref.com/en/comps/19/1991-1992/schedule/1991-1992-Europa-League-Scores-and-Fixtures","TRUE","N"
"Club International Cups","UEFA Europa League",NA,"M","UEFA","1990-1991","2022-2023",NA,"https://fbref.com/en/comps/19/history/Europa-League-Seasons","1990-1991","1991","https://fbref.com/en/comps/19/1990-1991/1990-1991-Europa-League-Stats","https://fbref.com/en/comps/19/1990-1991/schedule/1990-1991-Europa-League-Scores-and-Fixtures","TRUE","N"
"Club International Cups","UEFA Europa Conference League",NA,"M","UEFA","2021-2022","2023-2024",NA,"https://fbref.com/en/comps/882/history/Europa-Conference-League-Seasons","2023-2024","2024","https://fbref.com/en/comps/882/Europa-Conference-League-Stats","https://fbref.com/en/comps/882/schedule/Europa-Conference-League-Scores-and-Fixtures","FALSE","N"
"Club International Cups","UEFA Europa Conference League",NA,"M","UEFA","2021-2022","2023-2024",NA,"https://fbref.com/en/comps/882/history/Europa-Conference-League-Seasons","2022-2023","2023","https://fbref.com/en/comps/882/2022-2023/2022-2023-Europa-Conference-League-Stats","https://fbref.com/en/comps/882/2022-2023/schedule/2022-2023-Europa-Conference-League-Scores-and-Fixtures","TRUE","N"
"Club International Cups","UEFA Europa Conference League",NA,"M","UEFA","2021-2022","2023-2024",NA,"https://fbref.com/en/comps/882/history/Europa-Conference-League-Seasons","2021-2022","2022","https://fbref.com/en/comps/882/2021-2022/2021-2022-Europa-Conference-League-Stats","https://fbref.com/en/comps/882/2021-2022/schedule/2021-2022-Europa-Conference-League-Scores-and-Fixtures","TRUE","N"
"Club International Cups","UEFA Super Cup",NA,"M","UEFA","2000","2022",NA,"https://fbref.com/en/comps/122/history/UEFA-Super-Cup-Seasons","2022","2022","https://fbref.com/en/matches/15f0b125/Real-Madrid-Eintracht-Frankfurt-August-10-2022-UEFA-Super-Cup","https://fbref.com/en/matches/15f0b125/schedule/Real-Madrid-Eintracht-Frankfurt-August-10-2022-UEFA-Super-Cup","TRUE","N"
"Club International Cups","UEFA Super Cup",NA,"M","UEFA","2000","2022",NA,"https://fbref.com/en/comps/122/history/UEFA-Super-Cup-Seasons","2021","2021","https://fbref.com/en/matches/fe78a4ae/Chelsea-Villarreal-August-11-2021-UEFA-Super-Cup","https://fbref.com/en/matches/fe78a4ae/schedule/Chelsea-Villarreal-August-11-2021-UEFA-Super-Cup","TRUE","N"
"Club International Cups","UEFA Super Cup",NA,"M","UEFA","2000","2022",NA,"https://fbref.com/en/comps/122/history/UEFA-Super-Cup-Seasons","2020","2020","https://fbref.com/en/matches/e3f64f25/Bayern-Munich-Sevilla-September-24-2020-UEFA-Super-Cup","https://fbref.com/en/matches/e3f64f25/schedule/Bayern-Munich-Sevilla-September-24-2020-UEFA-Super-Cup","TRUE","N"
"Club International Cups","UEFA Super Cup",NA,"M","UEFA","2000","2022",NA,"https://fbref.com/en/comps/122/history/UEFA-Super-Cup-Seasons","2019","2019","https://fbref.com/en/matches/4a69dd20/Liverpool-Chelsea-August-14-2019-UEFA-Super-Cup","https://fbref.com/en/matches/4a69dd20/schedule/Liverpool-Chelsea-August-14-2019-UEFA-Super-Cup","TRUE","N"
"Club International Cups","UEFA Super Cup",NA,"M","UEFA","2000","2022",NA,"https://fbref.com/en/comps/122/history/UEFA-Super-Cup-Seasons","2018","2018","https://fbref.com/en/matches/403d18b2/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-August-15-2018-UEFA-Super-Cup","https://fbref.com/en/matches/403d18b2/schedule/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-August-15-2018-UEFA-Super-Cup","TRUE","N"
"Club International Cups","UEFA Super Cup",NA,"M","UEFA","2000","2022",NA,"https://fbref.com/en/comps/122/history/UEFA-Super-Cup-Seasons","2017","2017","https://fbref.com/en/matches/1fe3b0a1/Real-Madrid-Manchester-United-August-8-2017-UEFA-Super-Cup","https://fbref.com/en/matches/1fe3b0a1/schedule/Real-Madrid-Manchester-United-August-8-2017-UEFA-Super-Cup","TRUE","N"
"Club International Cups","UEFA Super Cup",NA,"M","UEFA","2000","2022",NA,"https://fbref.com/en/comps/122/history/UEFA-Super-Cup-Seasons","2016","2016","https://fbref.com/en/matches/8d4c69c5/Real-Madrid-Sevilla-August-9-2016-UEFA-Super-Cup","https://fbref.com/en/matches/8d4c69c5/schedule/Real-Madrid-Sevilla-August-9-2016-UEFA-Super-Cup","TRUE","N"
"Club International Cups","UEFA Super Cup",NA,"M","UEFA","2000","2022",NA,"https://fbref.com/en/comps/122/history/UEFA-Super-Cup-Seasons","2015","2015","https://fbref.com/en/matches/22602159/Barcelona-Sevilla-August-11-2015-UEFA-Super-Cup","https://fbref.com/en/matches/22602159/schedule/Barcelona-Sevilla-August-11-2015-UEFA-Super-Cup","TRUE","N"
"Club International Cups","UEFA Super Cup",NA,"M","UEFA","2000","2022",NA,"https://fbref.com/en/comps/122/history/UEFA-Super-Cup-Seasons","2014","2014","https://fbref.com/en/matches/356d00c6/Real-Madrid-Sevilla-August-12-2014-UEFA-Super-Cup","https://fbref.com/en/matches/356d00c6/schedule/Real-Madrid-Sevilla-August-12-2014-UEFA-Super-Cup","TRUE","N"
"Club International Cups","UEFA Super Cup",NA,"M","UEFA","2000","2022",NA,"https://fbref.com/en/comps/122/history/UEFA-Super-Cup-Seasons","2013","2013","https://fbref.com/en/comps/122/2013-2014/2013-UEFA-Super-Cup-Stats","https://fbref.com/en/comps/122/2013-2014/schedule/2013-UEFA-Super-Cup-Scores-and-Fixtures","TRUE","N"
"Club International Cups","UEFA Super Cup",NA,"M","UEFA","2000","2022",NA,"https://fbref.com/en/comps/122/history/UEFA-Super-Cup-Seasons","2012","2012","https://fbref.com/en/comps/122/2012-2013/2012-UEFA-Super-Cup-Stats","https://fbref.com/en/comps/122/2012-2013/schedule/2012-UEFA-Super-Cup-Scores-and-Fixtures","TRUE","N"
"Club International Cups","UEFA Super Cup",NA,"M","UEFA","2000","2022",NA,"https://fbref.com/en/comps/122/history/UEFA-Super-Cup-Seasons","2011","2011","https://fbref.com/en/comps/122/2011-2012/2011-UEFA-Super-Cup-Stats","https://fbref.com/en/comps/122/2011-2012/schedule/2011-UEFA-Super-Cup-Scores-and-Fixtures","TRUE","N"
"Club International Cups","UEFA Super Cup",NA,"M","UEFA","2000","2022",NA,"https://fbref.com/en/comps/122/history/UEFA-Super-Cup-Seasons","2010","2010","https://fbref.com/en/comps/122/2010-2011/2010-UEFA-Super-Cup-Stats","https://fbref.com/en/comps/122/2010-2011/schedule/2010-UEFA-Super-Cup-Scores-and-Fixtures","TRUE","N"
"Club International Cups","UEFA Super Cup",NA,"M","UEFA","2000","2022",NA,"https://fbref.com/en/comps/122/history/UEFA-Super-Cup-Seasons","2009","2009","https://fbref.com/en/comps/122/2009-2010/2009-UEFA-Super-Cup-Stats","https://fbref.com/en/comps/122/2009-2010/schedule/2009-UEFA-Super-Cup-Scores-and-Fixtures","TRUE","N"
"Club International Cups","UEFA Super Cup",NA,"M","UEFA","2000","2022",NA,"https://fbref.com/en/comps/122/history/UEFA-Super-Cup-Seasons","2008","2008","https://fbref.com/en/comps/122/2008-2009/2008-UEFA-Super-Cup-Stats","https://fbref.com/en/comps/122/2008-2009/schedule/2008-UEFA-Super-Cup-Scores-and-Fixtures","TRUE","N"
"Club International Cups","UEFA Super Cup",NA,"M","UEFA","2000","2022",NA,"https://fbref.com/en/comps/122/history/UEFA-Super-Cup-Seasons","2007","2007","https://fbref.com/en/comps/122/2007-2008/2007-UEFA-Super-Cup-Stats","https://fbref.com/en/comps/122/2007-2008/schedule/2007-UEFA-Super-Cup-Scores-and-Fixtures","TRUE","N"
"Club International Cups","UEFA Super Cup",NA,"M","UEFA","2000","2022",NA,"https://fbref.com/en/comps/122/history/UEFA-Super-Cup-Seasons","2006","2006","https://fbref.com/en/comps/122/2006-2007/2006-UEFA-Super-Cup-Stats","https://fbref.com/en/comps/122/2006-2007/schedule/2006-UEFA-Super-Cup-Scores-and-Fixtures","TRUE","N"
"Club International Cups","UEFA Super Cup",NA,"M","UEFA","2000","2022",NA,"https://fbref.com/en/comps/122/history/UEFA-Super-Cup-Seasons","2005","2005","https://fbref.com/en/comps/122/2005-2006/2005-UEFA-Super-Cup-Stats","https://fbref.com/en/comps/122/2005-2006/schedule/2005-UEFA-Super-Cup-Scores-and-Fixtures","TRUE","N"
"Club International Cups","UEFA Super Cup",NA,"M","UEFA","2000","2022",NA,"https://fbref.com/en/comps/122/history/UEFA-Super-Cup-Seasons","2004","2004","https://fbref.com/en/comps/122/2004-2005/2004-UEFA-Super-Cup-Stats","https://fbref.com/en/comps/122/2004-2005/schedule/2004-UEFA-Super-Cup-Scores-and-Fixtures","TRUE","N"
"Club International Cups","UEFA Super Cup",NA,"M","UEFA","2000","2022",NA,"https://fbref.com/en/comps/122/history/UEFA-Super-Cup-Seasons","2003","2003","https://fbref.com/en/comps/122/2003-2004/2003-UEFA-Super-Cup-Stats","https://fbref.com/en/comps/122/2003-2004/schedule/2003-UEFA-Super-Cup-Scores-and-Fixtures","TRUE","N"
"Club International Cups","UEFA Super Cup",NA,"M","UEFA","2000","2022",NA,"https://fbref.com/en/comps/122/history/UEFA-Super-Cup-Seasons","2002","2002","https://fbref.com/en/comps/122/2002-2003/2002-UEFA-Super-Cup-Stats","https://fbref.com/en/comps/122/2002-2003/schedule/2002-UEFA-Super-Cup-Scores-and-Fixtures","TRUE","N"
"Club International Cups","UEFA Super Cup",NA,"M","UEFA","2000","2022",NA,"https://fbref.com/en/comps/122/history/UEFA-Super-Cup-Seasons","2001","2001","https://fbref.com/en/comps/122/2001-2002/2001-UEFA-Super-Cup-Stats","https://fbref.com/en/comps/122/2001-2002/schedule/2001-UEFA-Super-Cup-Scores-and-Fixtures","TRUE","N"
"Club International Cups","UEFA Super Cup",NA,"M","UEFA","2000","2022",NA,"https://fbref.com/en/comps/122/history/UEFA-Super-Cup-Seasons","2000","2000","https://fbref.com/en/comps/122/2000-2001/2000-UEFA-Super-Cup-Stats","https://fbref.com/en/comps/122/2000-2001/schedule/2000-UEFA-Super-Cup-Scores-and-Fixtures","TRUE","N"
"Club International Cups","UEFA Women's Champions League",NA,"F","UEFA","2014-2015","2022-2023",NA,"https://fbref.com/en/comps/181/history/Champions-League-Seasons","2022-2023","2023","https://fbref.com/en/comps/181/Champions-League-Stats","https://fbref.com/en/comps/181/schedule/Champions-League-Scores-and-Fixtures","TRUE","N"
"Club International Cups","UEFA Women's Champions League",NA,"F","UEFA","2014-2015","2022-2023",NA,"https://fbref.com/en/comps/181/history/Champions-League-Seasons","2021-2022","2022","https://fbref.com/en/comps/181/2021-2022/2021-2022-Champions-League-Stats","https://fbref.com/en/comps/181/2021-2022/schedule/2021-2022-Champions-League-Scores-and-Fixtures","TRUE","N"
"Club International Cups","UEFA Women's Champions League",NA,"F","UEFA","2014-2015","2022-2023",NA,"https://fbref.com/en/comps/181/history/Champions-League-Seasons","2020-2021","2021","https://fbref.com/en/comps/181/2020-2021/2020-2021-Champions-League-Stats","https://fbref.com/en/comps/181/2020-2021/schedule/2020-2021-Champions-League-Scores-and-Fixtures","TRUE","N"
"Club International Cups","UEFA Women's Champions League",NA,"F","UEFA","2014-2015","2022-2023",NA,"https://fbref.com/en/comps/181/history/Champions-League-Seasons","2019-2020","2020","https://fbref.com/en/comps/181/2019-2020/2019-2020-Champions-League-Stats","https://fbref.com/en/comps/181/2019-2020/schedule/2019-2020-Champions-League-Scores-and-Fixtures","TRUE","N"
"Club International Cups","UEFA Women's Champions League",NA,"F","UEFA","2014-2015","2022-2023",NA,"https://fbref.com/en/comps/181/history/Champions-League-Seasons","2018-2019","2019","https://fbref.com/en/comps/181/2018-2019/2018-2019-Champions-League-Stats","https://fbref.com/en/comps/181/2018-2019/schedule/2018-2019-Champions-League-Scores-and-Fixtures","TRUE","N"
"Club International Cups","UEFA Women's Champions League",NA,"F","UEFA","2014-2015","2022-2023",NA,"https://fbref.com/en/comps/181/history/Champions-League-Seasons","2017-2018","2018","https://fbref.com/en/comps/181/2017-2018/2017-2018-Champions-League-Stats","https://fbref.com/en/comps/181/2017-2018/schedule/2017-2018-Champions-League-Scores-and-Fixtures","TRUE","N"
"Club International Cups","UEFA Women's Champions League",NA,"F","UEFA","2014-2015","2022-2023",NA,"https://fbref.com/en/comps/181/history/Champions-League-Seasons","2016-2017","2017","https://fbref.com/en/comps/181/2016-2017/2016-2017-Champions-League-Stats","https://fbref.com/en/comps/181/2016-2017/schedule/2016-2017-Champions-League-Scores-and-Fixtures","TRUE","N"
"Club International Cups","UEFA Women's Champions League",NA,"F","UEFA","2014-2015","2022-2023",NA,"https://fbref.com/en/comps/181/history/Champions-League-Seasons","2015-2016","2016","https://fbref.com/en/comps/181/2015-2016/2015-2016-Champions-League-Stats","https://fbref.com/en/comps/181/2015-2016/schedule/2015-2016-Champions-League-Scores-and-Fixtures","TRUE","N"
"Club International Cups","UEFA Women's Champions League",NA,"F","UEFA","2014-2015","2022-2023",NA,"https://fbref.com/en/comps/181/history/Champions-League-Seasons","2014-2015","2015","https://fbref.com/en/comps/181/2014-2015/2014-2015-Champions-League-Stats","https://fbref.com/en/comps/181/2014-2015/schedule/2014-2015-Champions-League-Scores-and-Fixtures","TRUE","N"
"National Team Competitions","FIFA World Cup",NA,"M","FIFA","1930","2022","1st","https://fbref.com/en/comps/1/history/World-Cup-Seasons","2022","2022","https://fbref.com/en/comps/1/World-Cup-Stats","https://fbref.com/en/comps/1/schedule/World-Cup-Scores-and-Fixtures","TRUE","N"
"National Team Competitions","FIFA World Cup",NA,"M","FIFA","1930","2022","1st","https://fbref.com/en/comps/1/history/World-Cup-Seasons","2018","2018","https://fbref.com/en/comps/1/2018/2018-World-Cup-Stats","https://fbref.com/en/comps/1/2018/schedule/2018-World-Cup-Scores-and-Fixtures","TRUE","N"
"National Team Competitions","FIFA World Cup",NA,"M","FIFA","1930","2022","1st","https://fbref.com/en/comps/1/history/World-Cup-Seasons","2014","2014","https://fbref.com/en/comps/1/2014/2014-World-Cup-Stats","https://fbref.com/en/comps/1/2014/schedule/2014-World-Cup-Scores-and-Fixtures","TRUE","N"
"National Team Competitions","FIFA World Cup",NA,"M","FIFA","1930","2022","1st","https://fbref.com/en/comps/1/history/World-Cup-Seasons","2010","2010","https://fbref.com/en/comps/1/2010/2010-World-Cup-Stats","https://fbref.com/en/comps/1/2010/schedule/2010-World-Cup-Scores-and-Fixtures","TRUE","N"
"National Team Competitions","FIFA World Cup",NA,"M","FIFA","1930","2022","1st","https://fbref.com/en/comps/1/history/World-Cup-Seasons","2006","2006","https://fbref.com/en/comps/1/2006/2006-World-Cup-Stats","https://fbref.com/en/comps/1/2006/schedule/2006-World-Cup-Scores-and-Fixtures","TRUE","N"
"National Team Competitions","FIFA World Cup",NA,"M","FIFA","1930","2022","1st","https://fbref.com/en/comps/1/history/World-Cup-Seasons","2002","2002","https://fbref.com/en/comps/1/2002/2002-World-Cup-Stats","https://fbref.com/en/comps/1/2002/schedule/2002-World-Cup-Scores-and-Fixtures","TRUE","N"
"National Team Competitions","FIFA World Cup",NA,"M","FIFA","1930","2022","1st","https://fbref.com/en/comps/1/history/World-Cup-Seasons","1998","1998","https://fbref.com/en/comps/1/1998/1998-World-Cup-Stats","https://fbref.com/en/comps/1/1998/schedule/1998-World-Cup-Scores-and-Fixtures","TRUE","N"
"National Team Competitions","FIFA World Cup",NA,"M","FIFA","1930","2022","1st","https://fbref.com/en/comps/1/history/World-Cup-Seasons","1994","1994","https://fbref.com/en/comps/1/1994/1994-World-Cup-Stats","https://fbref.com/en/comps/1/1994/schedule/1994-World-Cup-Scores-and-Fixtures","TRUE","N"
"National Team Competitions","FIFA World Cup",NA,"M","FIFA","1930","2022","1st","https://fbref.com/en/comps/1/history/World-Cup-Seasons","1990","1990","https://fbref.com/en/comps/1/1990/1990-World-Cup-Stats","https://fbref.com/en/comps/1/1990/schedule/1990-World-Cup-Scores-and-Fixtures","TRUE","N"
