"player_name","player_dob","player_url","tm_surname","tm_yob"
"Josip Drmic",1992-08-08,"https://www.transfermarkt.com/josip-drmic/profil/spieler/140579","Drmic",1992
"Josip Elez",1994-04-25,"https://www.transfermarkt.com/josip-elez/profil/spieler/179895","Elez",1994
"Josip Ilicic",1988-01-29,"https://www.transfermarkt.com/josip-ilicic/profil/spieler/80351","Ilicic",1988
"Josip Stanisic",2000-04-02,"https://www.transfermarkt.com/josip-stanisic/profil/spieler/483046","Stanisic",2000
"Josko Gvardiol",2002-01-23,"https://www.transfermarkt.com/josko-gvardiol/profil/spieler/475959","Gvardiol",2002
"Josua Mejías",1997-08-01,"https://www.transfermarkt.com/josua-mejias/profil/spieler/427683","Mejías",1997
"Josué Albert",1992-01-21,"https://www.transfermarkt.com/josue-albert/profil/spieler/170487","Albert",1992
"Josué Homawoo",1997-11-12,"https://www.transfermarkt.com/josue-homawoo/profil/spieler/655143","Homawoo",1997
"Josuha Guilavogui",1990-09-19,"https://www.transfermarkt.com/josuha-guilavogui/profil/spieler/93704","Guilavogui",1990
"Jota",1999-03-30,"https://www.transfermarkt.com/jota/profil/spieler/329812","Jota",1999
"Jota Peleteiro",1991-06-16,"https://www.transfermarkt.com/jota-peleteiro/profil/spieler/176591","Peleteiro",1991
"Joy Mukena",1999-07-03,"https://www.transfermarkt.com/joy-mukena/profil/spieler/506213","Mukena",1999
"Jozabed Sánchez",1991-03-08,"https://www.transfermarkt.com/jozabed-sanchez/profil/spieler/207924","Sánchez",1991
"Jozo Stanic",1999-04-06,"https://www.transfermarkt.com/jozo-stanic/profil/spieler/333450","Stanic",1999
"Juan Agüero",1999-05-27,"https://www.transfermarkt.com/juan-aguero/profil/spieler/341228","Agüero",1999
"Juan Aguilera",1985-09-13,"https://www.transfermarkt.com/juan-aguilera/profil/spieler/75820","Aguilera",1985
"Juan Bernat",1993-03-01,"https://www.transfermarkt.com/juan-bernat/profil/spieler/126719","Bernat",1993
"Juan Berrocal",1999-02-05,"https://www.transfermarkt.com/juan-berrocal/profil/spieler/461843","Berrocal",1999
"Juan Brunet",1998-01-24,"https://www.transfermarkt.com/juan-brunet/profil/spieler/696883","Brunet",1998
"Juan Brunetta",1997-05-12,"https://www.transfermarkt.com/juan-brunetta/profil/spieler/466268","Brunetta",1997
"Juan Cala",1989-11-26,"https://www.transfermarkt.com/juan-cala/profil/spieler/67089","Cala",1989
"Juan Carlos Real",1991-03-15,"https://www.transfermarkt.com/juan-carlos-real/profil/spieler/201861","Real",1991
"Juan Cruz",1992-07-28,"https://www.transfermarkt.com/juan-cruz/profil/spieler/169497","Cruz",1992
"Juan Cruz",2000-04-25,"https://www.transfermarkt.com/juan-cruz/profil/spieler/585700","Cruz",2000
"Juan Cuadrado",1988-05-26,"https://www.transfermarkt.com/juan-cuadrado/profil/spieler/91970","Cuadrado",1988
"Juan Ferney Otero",1995-05-26,"https://www.transfermarkt.com/juan-ferney-otero/profil/spieler/332305","Otero",1995
"Juan Flere",1998-05-12,"https://www.transfermarkt.com/juan-flere/profil/spieler/513972","Flere",1998
"Juan Foyth",1998-01-12,"https://www.transfermarkt.com/juan-foyth/profil/spieler/480763","Foyth",1998
"Juan Hernández",1994-12-06,"https://www.transfermarkt.com/juan-hernandez/profil/spieler/349873","Hernández",1994
"Juan Ibiza",1995-08-17,"https://www.transfermarkt.com/juan-ibiza/profil/spieler/411294","Ibiza",1995
"Juan Iglesias",1998-07-03,"https://www.transfermarkt.com/juan-iglesias/profil/spieler/390688","Iglesias",1998
"Juan Jesus",1991-06-10,"https://www.transfermarkt.com/juan-jesus/profil/spieler/121985","Jesus",1991
"Juan Manuel Sanabria",2000-03-29,"https://www.transfermarkt.com/juan-manuel-sanabria/profil/spieler/446106","Sanabria",2000
"Juan Manuel Valencia",1998-06-20,"https://www.transfermarkt.com/juan-manuel-valencia/profil/spieler/474621","Valencia",1998
"Juan Mata",1988-04-28,"https://www.transfermarkt.com/juan-mata/profil/spieler/44068","Mata",1988
"Juan Miranda",2000-01-19,"https://www.transfermarkt.com/juan-miranda/profil/spieler/341227","Miranda",2000
"Juan Moreno",1997-05-11,"https://www.transfermarkt.com/juan-moreno/profil/spieler/339814","Moreno",1997
"Juan Musso",1994-05-06,"https://www.transfermarkt.com/juan-musso/profil/spieler/242359","Musso",1994
"Juan Peñaloza",2000-05-03,"https://www.transfermarkt.com/juan-penaloza/profil/spieler/491541","Peñaloza",2000
"Juan Pérez",1996-07-15,"https://www.transfermarkt.com/juan-perez/profil/spieler/298613","Pérez",1996
"Juan Ramos",1996-09-01,"https://www.transfermarkt.com/juan-ramos/profil/spieler/288480","Ramos",1996
"Juan Sánchez Miño",1990-01-01,"https://www.transfermarkt.com/juan-sanchez-mino/profil/spieler/169249","Miño",1990
"Juan Soriano",1997-08-23,"https://www.transfermarkt.com/juan-soriano/profil/spieler/251892","Soriano",1997
"Juan Villar",1988-05-19,"https://www.transfermarkt.com/juan-villar/profil/spieler/85500","Villar",1988
"Juanfran",1985-01-09,"https://www.transfermarkt.com/juanfran/profil/spieler/16635","Juanfran",1985
"Juanfran",1988-09-11,"https://www.transfermarkt.com/juanfran/profil/spieler/64411","Juanfran",1988
"Juanjo Camacho",1980-08-02,"https://www.transfermarkt.com/juanjo-camacho/profil/spieler/26148","Camacho",1980
"Juanjo Garrancho",1997-06-22,"https://www.transfermarkt.com/juanjo-garrancho/profil/spieler/408895","Garrancho",1997
"Juanjo Narváez",1995-02-12,"https://www.transfermarkt.com/juanjo-narvaez/profil/spieler/213595","Narváez",1995
"Juankar",1990-03-30,"https://www.transfermarkt.com/juankar/profil/spieler/126625","Juankar",1990
"Juanlu Sánchez",2003-08-15,"https://www.transfermarkt.com/juanlu-sanchez/profil/spieler/676042","Sánchez",2003
"Juanmi",1993-05-20,"https://www.transfermarkt.com/juanmi/profil/spieler/126737","Juanmi",1993
"Juanpe",1991-04-30,"https://www.transfermarkt.com/juanpe/profil/spieler/115333","Juanpe",1991
"Juanpi Añor",1994-01-24,"https://www.transfermarkt.com/juanpi-anor/profil/spieler/256680","Añor",1994
"Jude Bellingham",2003-06-29,"https://www.transfermarkt.com/jude-bellingham/profil/spieler/581678","Bellingham",2003
"Julen Azkue",1995-09-21,"https://www.transfermarkt.com/julen-azkue/profil/spieler/510990","Azkue",1995
"Julen Bernaola",1999-04-29,"https://www.transfermarkt.com/julen-bernaola/profil/spieler/447053","Bernaola",1999
"Julen Lobete",2000-09-18,"https://www.transfermarkt.com/julen-lobete/profil/spieler/625654","Lobete",2000
"Julen López",1995-07-20,"https://www.transfermarkt.com/julen-lopez/profil/spieler/354359","López",1995
"Jules Iloki",1992-01-14,"https://www.transfermarkt.com/jules-iloki/profil/spieler/227240","Iloki",1992
"Jules Keita",1998-07-20,"https://www.transfermarkt.com/jules-keita/profil/spieler/402117","Keita",1998
"Jules Koundé",1998-11-12,"https://www.transfermarkt.com/jules-kounde/profil/spieler/411975","Koundé",1998
"Jules Raux",2003-08-29,"https://www.transfermarkt.com/jules-raux/profil/spieler/707245","Raux",2003
"Jules Rolland",2001-03-31,"https://www.transfermarkt.com/jules-rolland/profil/spieler/889155","Rolland",2001
"Julian Albrecht",2001-08-31,"https://www.transfermarkt.com/julian-albrecht/profil/spieler/392149","Albrecht",2001
"Julian Baumgartlinger",1988-01-02,"https://www.transfermarkt.com/julian-baumgartlinger/profil/spieler/34787","Baumgartlinger",1988
"Julian Brandt",1996-05-02,"https://www.transfermarkt.com/julian-brandt/profil/spieler/187492","Brandt",1996
"Julian Chabot",1998-02-12,"https://www.transfermarkt.com/julian-chabot/profil/spieler/303219","Chabot",1998
"Julian Draxler",1993-09-20,"https://www.transfermarkt.com/julian-draxler/profil/spieler/85148","Draxler",1993
"Julian Frommann",2003-04-11,"https://www.transfermarkt.com/julian-frommann/profil/spieler/606308","Frommann",2003
"Julian Green",1995-06-06,"https://www.transfermarkt.com/julian-green/profil/spieler/161204","Green",1995
"Julian Günther-Schmidt",1994-09-13,"https://www.transfermarkt.com/julian-gunther-schmidt/profil/spieler/161079","Günther-Schmidt",1994
"Julián Illanes",1997-03-10,"https://www.transfermarkt.com/julian-illanes/profil/spieler/441264","Illanes",1997
"Julian Jeanvier",1992-03-31,"https://www.transfermarkt.com/julian-jeanvier/profil/spieler/134277","Jeanvier",1992
"Julian Justvan",1998-04-02,"https://www.transfermarkt.com/julian-justvan/profil/spieler/324861","Justvan",1998
"Julian Korb",1992-03-21,"https://www.transfermarkt.com/julian-korb/profil/spieler/77809","Korb",1992
"Julian Krahl",2000-01-22,"https://www.transfermarkt.com/julian-krahl/profil/spieler/337082","Krahl",2000
"Julian Kristoffersen",1997-05-10,"https://www.transfermarkt.com/julian-kristoffersen/profil/spieler/267614","Kristoffersen",1997
"Julian Palmieri",1986-12-07,"https://www.transfermarkt.com/julian-palmieri/profil/spieler/45237","Palmieri",1986
"Julian Pollersbeck",1994-08-16,"https://www.transfermarkt.com/julian-pollersbeck/profil/spieler/228975","Pollersbeck",1994
"Julian Rieckmann",2000-08-01,"https://www.transfermarkt.com/julian-rieckmann/profil/spieler/380078","Rieckmann",2000
"Julian Ryerson",1997-11-17,"https://www.transfermarkt.com/julian-ryerson/profil/spieler/370789","Ryerson",1997
"Julian Schieber",NA,"https://www.transfermarkt.com/julian-schieber/profil/spieler/58124","Schieber",NA
"Julian Schuster",1985-04-15,"https://www.transfermarkt.com/julian-schuster/profil/spieler/29865","Schuster",1985
"Julián Speroni",1979-05-18,"https://www.transfermarkt.com/julian-speroni/profil/spieler/12814","Speroni",1979
"Julian Weigl",1995-09-08,"https://www.transfermarkt.com/julian-weigl/profil/spieler/196792","Weigl",1995
"Julien Boyer",1998-04-10,"https://www.transfermarkt.com/julien-boyer/profil/spieler/590629","Boyer",1998
"Julien Fabri",1994-02-05,"https://www.transfermarkt.com/julien-fabri/profil/spieler/238635","Fabri",1994
"Julien Faussurier",1987-01-14,"https://www.transfermarkt.com/julien-faussurier/profil/spieler/78917","Faussurier",1987
"Julien Féret",1982-07-05,"https://www.transfermarkt.com/julien-feret/profil/spieler/28328","Féret",1982
"Julien Ielsch",1983-03-05,"https://www.transfermarkt.com/julien-ielsch/profil/spieler/18702","Ielsch",1983
"Julien Laporte",1993-11-04,"https://www.transfermarkt.com/julien-laporte/profil/spieler/386057","Laporte",1993
"Julien Ngoy",1997-11-02,"https://www.transfermarkt.com/julien-ngoy/profil/spieler/286005","Ngoy",1997
"Julien Serrano",1998-02-13,"https://www.transfermarkt.com/julien-serrano/profil/spieler/342216","Serrano",1998
"Julio Alonso",1998-12-14,"https://www.transfermarkt.com/julio-alonso/profil/spieler/521455","Alonso",1998
"Julio Gracia",1998-02-10,"https://www.transfermarkt.com/julio-gracia/profil/spieler/391346","Gracia",1998
"Julio Pleguezuelo",1997-01-26,"https://www.transfermarkt.com/julio-pleguezuelo/profil/spieler/251885","Pleguezuelo",1997
"Julio Tavarès",1988-11-19,"https://www.transfermarkt.com/julio-tavares/profil/spieler/216426","Tavarès",1988
"Julio Villalba",1998-09-17,"https://www.transfermarkt.com/julio-villalba/profil/spieler/401717","Villalba",1998
"Julius Kade",1999-05-20,"https://www.transfermarkt.com/julius-kade/profil/spieler/317735","Kade",1999
"Juninho Bacuna",1997-08-07,"https://www.transfermarkt.com/juninho-bacuna/profil/spieler/348863","Bacuna",1997
"Júnior Alonso",1993-02-09,"https://www.transfermarkt.com/junior-alonso/profil/spieler/273000","Alonso",1993
"Junior Dina Ebimbe",2000-11-21,"https://www.transfermarkt.com/junior-dina-ebimbe/profil/spieler/536482","Ebimbe",2000
"Junior Firpo",1996-08-22,"https://www.transfermarkt.com/junior-firpo/profil/spieler/374139","Firpo",1996
"Junior Hoilett",1990-06-05,"https://www.transfermarkt.com/junior-hoilett/profil/spieler/58993","Hoilett",1990
"Junior Messias",1991-05-13,"https://www.transfermarkt.com/junior-messias/profil/spieler/449151","Messias",1991
"Junior Sambia",1996-09-07,"https://www.transfermarkt.com/junior-sambia/profil/spieler/335147","Sambia",1996
"Junior Stanislas",1989-11-26,"https://www.transfermarkt.com/junior-stanislas/profil/spieler/87672","Stanislas",1989
"Júnior Tavares",1996-08-07,"https://www.transfermarkt.com/junior-tavares/profil/spieler/362835","Tavares",1996
"Juraj Kucka",1987-02-26,"https://www.transfermarkt.com/juraj-kucka/profil/spieler/74943","Kucka",1987
"Jürgen Locadia",1993-11-07,"https://www.transfermarkt.com/jurgen-locadia/profil/spieler/166240","Locadia",1993
"Justin Eilers",1988-06-13,"https://www.transfermarkt.com/justin-eilers/profil/spieler/50782","Eilers",1988
"Justin Hoffmanns",1997-02-26,"https://www.transfermarkt.com/justin-hoffmanns/profil/spieler/276567","Hoffmanns",1997
"Justin Hoogma",1998-06-11,"https://www.transfermarkt.com/justin-hoogma/profil/spieler/411287","Hoogma",1998
"Justin Kluivert",1999-05-05,"https://www.transfermarkt.com/justin-kluivert/profil/spieler/330659","Kluivert",1999
"Justin Möbius",1997-04-21,"https://www.transfermarkt.com/justin-mobius/profil/spieler/207590","Möbius",1997
"Kaan Ayhan",1994-11-10,"https://www.transfermarkt.com/kaan-ayhan/profil/spieler/119031","Ayhan",1994
"Kaan Kurt",2001-12-21,"https://www.transfermarkt.com/kaan-kurt/profil/spieler/392154","Kurt",2001
"Kacper Urbanski",2004-09-07,"https://www.transfermarkt.com/kacper-urbanski/profil/spieler/699442","Urbanski",2004
"Kadeem Harris",1993-06-08,"https://www.transfermarkt.com/kadeem-harris/profil/spieler/136501","Harris",1993
"Kader Mangane",1983-03-23,"https://www.transfermarkt.com/kader-mangane/profil/spieler/4796","Mangane",1983
"Kai Havertz",1999-06-11,"https://www.transfermarkt.com/kai-havertz/profil/spieler/309400","Havertz",1999
"Kai Pröger",1992-05-15,"https://www.transfermarkt.com/kai-proger/profil/spieler/223572","Pröger",1992
"Kaine Kesler",2002-10-23,"https://www.transfermarkt.com/kaine-kesler/profil/spieler/626888","Kesler",2002
"Kaio Jorge",2002-01-24,"https://www.transfermarkt.com/kaio-jorge/profil/spieler/620477","Jorge",2002
"Kaique Rocha",2001-02-28,"https://www.transfermarkt.com/kaique-rocha/profil/spieler/633377","Rocha",2001
"Kaiser",1996-04-04,"https://www.transfermarkt.com/kaiser/profil/spieler/255904","Kaiser",1996
"Kaj Sierhuis",1998-04-27,"https://www.transfermarkt.com/kaj-sierhuis/profil/spieler/315283","Sierhuis",1998
"Kalidou Koulibaly",1991-06-20,"https://www.transfermarkt.com/kalidou-koulibaly/profil/spieler/93128","Koulibaly",1991
"Kalidou Sidibé",1999-01-28,"https://www.transfermarkt.com/kalidou-sidibe/profil/spieler/629585","Sidibé",1999
"Kalifa Coulibaly",1991-08-21,"https://www.transfermarkt.com/kalifa-coulibaly/profil/spieler/184935","Coulibaly",1991
"Kalvin Phillips",1995-12-02,"https://www.transfermarkt.com/kalvin-phillips/profil/spieler/351749","Phillips",1995
"Kamaldeen Sulemana",2002-02-15,"https://www.transfermarkt.com/kamaldeen-sulemana/profil/spieler/746695","Sulemana",2002
"Kamil Glik",1988-02-03,"https://www.transfermarkt.com/kamil-glik/profil/spieler/46552","Glik",1988
"Kamil Grabara",1999-01-08,"https://www.transfermarkt.com/kamil-grabara/profil/spieler/346551","Grabara",1999
"Kamil Grosicki",1988-06-08,"https://www.transfermarkt.com/kamil-grosicki/profil/spieler/37920","Grosicki",1988
"Kane Wilson",2000-03-11,"https://www.transfermarkt.com/kane-wilson/profil/spieler/392774","Wilson",2000
"Kang-in Lee",2001-02-19,"https://www.transfermarkt.com/kang-in-lee/profil/spieler/557149","Lee",2001
"Kara Mbodj",1989-11-11,"https://www.transfermarkt.com/kara-mbodj/profil/spieler/141828","Mbodj",1989
"Karamoko Cissé",1988-11-14,"https://www.transfermarkt.com/karamoko-cisse/profil/spieler/65635","Cissé",1988
"Karim Achahbar",1996-01-03,"https://www.transfermarkt.com/karim-achahbar/profil/spieler/290770","Achahbar",1996
"Karim Aribi",1994-06-24,"https://www.transfermarkt.com/karim-aribi/profil/spieler/456080","Aribi",1994
"Karim Azamoum",1990-01-17,"https://www.transfermarkt.com/karim-azamoum/profil/spieler/275361","Azamoum",1990
"Karim Bellarabi",1990-04-08,"https://www.transfermarkt.com/karim-bellarabi/profil/spieler/61087","Bellarabi",1990
"Karim Benzema",1987-12-19,"https://www.transfermarkt.com/karim-benzema/profil/spieler/18922","Benzema",1987
"Karim Guédé",1985-01-07,"https://www.transfermarkt.com/karim-guede/profil/spieler/10885","Guédé",1985
"Karim Onisiwo",1992-03-17,"https://www.transfermarkt.com/karim-onisiwo/profil/spieler/119234","Onisiwo",1992
"Karim Rekik",1994-12-02,"https://www.transfermarkt.com/karim-rekik/profil/spieler/182579","Rekik",1994
"Karim Zedadka",2000-06-09,"https://www.transfermarkt.com/karim-zedadka/profil/spieler/612065","Zedadka",2000
"Karl Darlow",1990-10-08,"https://www.transfermarkt.com/karl-darlow/profil/spieler/99397","Darlow",1990
"Karl Hein",2002-04-13,"https://www.transfermarkt.com/karl-hein/profil/spieler/493513","Hein",2002
"Karl Toko Ekambi",1992-09-14,"https://www.transfermarkt.com/karl-toko-ekambi/profil/spieler/315110","Ekambi",1992
"Karl-Johan Johnsson",1990-01-28,"https://www.transfermarkt.com/karl-johan-johnsson/profil/spieler/112822","Johnsson",1990
"Karlan Grant",1997-09-18,"https://www.transfermarkt.com/karlan-grant/profil/spieler/314183","Grant",1997
"Karlo Butic",1998-08-21,"https://www.transfermarkt.com/karlo-butic/profil/spieler/388121","Butic",1998
"Karlo Letica",1997-02-11,"https://www.transfermarkt.com/karlo-letica/profil/spieler/318707","Letica",1997
"Karlo Ziger",2001-05-11,"https://www.transfermarkt.com/karlo-ziger/profil/spieler/526258","Ziger",2001
"Karol Fila",1998-06-13,"https://www.transfermarkt.com/karol-fila/profil/spieler/385817","Fila",1998
"Karol Linetty",1995-02-02,"https://www.transfermarkt.com/karol-linetty/profil/spieler/225873","Linetty",1995
"Karolis Uzela",2000-03-11,"https://www.transfermarkt.com/karolis-uzela/profil/spieler/422807","Uzela",2000
"Kasey Palmer",1996-11-09,"https://www.transfermarkt.com/kasey-palmer/profil/spieler/258216","Palmer",1996
"Kasim Adams",1995-06-22,"https://www.transfermarkt.com/kasim-adams/profil/spieler/263801","Adams",1995
"Kasper Dolberg",1997-10-06,"https://www.transfermarkt.com/kasper-dolberg/profil/spieler/283196","Dolberg",1997
"Kasper Schmeichel",1986-11-05,"https://www.transfermarkt.com/kasper-schmeichel/profil/spieler/16911","Schmeichel",1986
"Kastriot Dermaku",1992-01-15,"https://www.transfermarkt.com/kastriot-dermaku/profil/spieler/163647","Dermaku",1992
"Kaylen Hinds",1998-01-28,"https://www.transfermarkt.com/kaylen-hinds/profil/spieler/290788","Hinds",1998
"Kayne Bonnevie",2001-07-22,"https://www.transfermarkt.com/kayne-bonnevie/profil/spieler/618465","Bonnevie",2001
