"Player","Born","Url","player_dob","player_url","player_position"
"Brian Wright","1995","https://fbref.com/en/players/9d44880d/Brian-Wright",1995-03-23,"https://www.transfermarkt.com/brian-wright/profil/spieler/482623","Centre-Forward"
"Brooklyn Raines","2005","https://fbref.com/en/players/b4caa0c5/Brooklyn-Raines",2005-03-11,"https://www.transfermarkt.com/brooklyn-raines/profil/spieler/940016","Defensive Midfield"
"Brooks Lennon","1997","https://fbref.com/en/players/ec80ba72/Brooks-Lennon",1997-09-22,"https://www.transfermarkt.com/brooks-lennon/profil/spieler/345627","Right-Back"
"Bryan Acosta","1993","https://fbref.com/en/players/c5f400f4/Bryan-Acosta",1993-11-24,"https://www.transfermarkt.com/bryan-acosta/profil/spieler/314853","Central Midfield"
"Bryan Meredith","1989","https://fbref.com/en/players/e224e90f/Bryan-Meredith",1989-08-02,"https://www.transfermarkt.com/bryan-meredith/profil/spieler/192399","Goalkeeper"
"Bryan Oviedo","1990","https://fbref.com/en/players/31faf295/Bryan-Oviedo",1990-02-18,"https://www.transfermarkt.com/bryan-oviedo/profil/spieler/124983","Left-Back"
"Bryce Duke","2001","https://fbref.com/en/players/59557625/Bryce-Duke",2001-02-28,"https://www.transfermarkt.com/bryce-duke/profil/spieler/739675","Central Midfield"
"C.J. Sapong","1988","https://fbref.com/en/players/ef4e4c5d/CJ-Sapong",1988-12-27,"https://www.transfermarkt.com/c-j-sapong/profil/spieler/174724","Centre-Forward"
"Cade Cowell","2003","https://fbref.com/en/players/f8e95f87/Cade-Cowell",2003-10-14,"https://www.transfermarkt.com/cade-cowell/profil/spieler/647235","Left Winger"
"Caden Clark","2003","https://fbref.com/en/players/6e327d0d/Caden-Clark",2003-05-27,"https://www.transfermarkt.com/caden-clark/profil/spieler/742297","Attacking Midfield"
"Cal Jennings","1997","https://fbref.com/en/players/44f6672a/Cal-Jennings",1997-05-17,"https://www.transfermarkt.com/cal-jennings/profil/spieler/635861","Centre-Forward"
"Caleb Patterson-Sewell","1987","https://fbref.com/en/players/fd75a2b7/Caleb-Patterson-Sewell",1987-05-20,"https://www.transfermarkt.com/caleb-patterson-sewell/profil/spieler/73427","Goalkeeper"
"Caleb Wiley","2004","https://fbref.com/en/players/64796fe0/Caleb-Wiley",2004-12-22,"https://www.transfermarkt.com/caleb-wiley/profil/spieler/746833","Left-Back"
"Callum Montgomery","1997","https://fbref.com/en/players/6154d0fc/Callum-Montgomery",1997-05-14,"https://www.transfermarkt.com/callum-montgomery/profil/spieler/637412","Centre-Back"
"Calvin Harris","2000","https://fbref.com/en/players/07b0aeef/Calvin-Harris",2000-03-20,"https://www.transfermarkt.com/calvin-harris/profil/spieler/627141","Left Winger"
"Cameron Duke","2001","https://fbref.com/en/players/c679d9fd/Cameron-Duke",2001-02-13,"https://www.transfermarkt.com/cameron-duke/profil/spieler/469850","Central Midfield"
