"comp_name","region","country","season_start_year","squad","player_name","player_position","player_dob","player_nationality","player_market_value_euro","player_url","tm_surname","tm_yob"
"MLS","Americas","United States",2021,"Vancouver Whitecaps FC","Marcus Godinho","Right-Back",1997-06-28,"Canada",175000,"https://www.transfermarkt.com/marcus-godinho/profil/spieler/381069","Godinho","1997"
"MLS","Americas","United States",2021,"Sporting Kansas City","Marinos Tzionis","Left Winger",2001-07-16,"Cyprus",1500000,"https://www.transfermarkt.com/marinos-tzionis/profil/spieler/511885","Tzionis","2001"
"MLS","Americas","United States",2019,"Philadelphia Union","Mark McKenzie","Centre-Back",1999-02-25,"United States",450000,"https://www.transfermarkt.com/mark-mckenzie/profil/spieler/429259","McKenzie","1999"
"MLS","Americas","United States",2019,"Los Angeles FC","Mark Segbers","Right-Back",1996-04-18,"United States",150000,"https://www.transfermarkt.com/mark-segbers/profil/spieler/562390","Segbers","1996"
"MLS","Americas","United States",2021,"Toronto FC","Mark-Anthony Kaye","Central Midfield",1994-12-02,"Canada",5e+06,"https://www.transfermarkt.com/mark-anthony-kaye/profil/spieler/343553","Kaye","1994"
"MLS","Americas","United States",2020,"Houston Dynamo FC","Marko Maric","Goalkeeper",1996-01-03,"Croatia",5e+05,"https://www.transfermarkt.com/marko-maric/profil/spieler/183793","Maric","1996"
"MLS","Americas","United States",2021,"Los Angeles Galaxy","Marky Delgado","Central Midfield",1995-05-16,"United States",1e+06,"https://www.transfermarkt.com/marky-delgado/profil/spieler/222565","Delgado","1995"
"MLS","Americas","United States",2021,"Columbus Crew","Marlon Hairston","Right Winger",1994-03-23,"United States",6e+05,"https://www.transfermarkt.com/marlon-hairston/profil/spieler/306401","Hairston","1994"
"MLS","Americas","United States",2018,"D.C. United","Marquinhos Pedroso","Left-Back",1993-10-04,"Brazil",7e+05,"https://www.transfermarkt.com/marquinhos-pedroso/profil/spieler/218352","Pedroso","1993"
"MLS","Americas","United States",2021,"Los Angeles Galaxy","Martín Cáceres","Centre-Back",1987-04-07,"Uruguay",9e+05,"https://www.transfermarkt.com/martin-caceres/profil/spieler/54935","Cáceres","1987"
"MLS","Americas","United States",2021,"D.C. United","Martín Rodríguez","Left Winger",1994-08-05,"Chile",1e+06,"https://www.transfermarkt.com/martin-rodriguez/profil/spieler/187309","Rodríguez","1994"
"MLS","Americas","United States",2021,"Portland Timbers","Marvin Loría","Right Winger",1997-04-24,"Costa Rica",8e+05,"https://www.transfermarkt.com/marvin-loria/profil/spieler/298207","Loría","1997"
"MLS","Americas","United States",2021,"Orlando City SC","Mason Stajduhar","Goalkeeper",1997-12-02,"United States",125000,"https://www.transfermarkt.com/mason-stajduhar/profil/spieler/401361","Stajduhar","1997"
"MLS","Americas","United States",2021,"CF Montréal","Mason Toye","Centre-Forward",1998-10-16,"United States",1500000,"https://www.transfermarkt.com/mason-toye/profil/spieler/562388","Toye","1998"
"MLS","Americas","United States",2021,"D.C. United","Matai Akinmboni","Centre-Back",2006-10-17,"United States",NA,"https://www.transfermarkt.com/matai-akinmboni/profil/spieler/994604","Akinmboni","2006"
"MLS","Americas","United States",2019,"Philadelphia Union","Matej Oravec","Centre-Back",1998-03-30,"Slovakia",4e+05,"https://www.transfermarkt.com/matej-oravec/profil/spieler/389619","Oravec","1998"
"MLS","Americas","United States",2020,"Houston Dynamo FC","Mateo Bajamich","Right Winger",1999-08-03,"Argentina",1600000,"https://www.transfermarkt.com/mateo-bajamich/profil/spieler/610228","Bajamich","1999"
"MLS","Americas","United States",2020,"Orlando City SC","Matheus Aiás","Centre-Forward",1996-12-30,"Brazil",550000,"https://www.transfermarkt.com/matheus-aias/profil/spieler/369706","Aiás","1996"
"MLS","Americas","United States",2020,"Philadelphia Union","Matheus Davó","Centre-Forward",1999-08-16,"Brazil",6e+05,"https://www.transfermarkt.com/matheus-davo/profil/spieler/670522","Davó","1999"
"MLS","Americas","United States",2021,"Atlanta United FC","Matheus Rossetto","Central Midfield",1996-06-03,"Brazil",6e+05,"https://www.transfermarkt.com/matheus-rossetto/profil/spieler/445000","Rossetto","1996"
"MLS","Americas","United States",2019,"New York Red Bulls","Mathias Jörgensen","Right Winger",2000-09-20,"Denmark",9e+05,"https://www.transfermarkt.com/mathias-jorgensen/profil/spieler/542796","Jörgensen","2000"
"MLS","Americas","United States",2021,"CF Montréal","Mathieu Choinière","Left Midfield",1999-02-07,"Canada",5e+05,"https://www.transfermarkt.com/mathieu-choiniere/profil/spieler/589006","Choinière","1999"
"MLS","Americas","United States",2019,"FC Cincinnati","Mathieu Deplagne","Right-Back",1991-10-01,"France",650000,"https://www.transfermarkt.com/mathieu-deplagne/profil/spieler/127128","Deplagne","1991"
"MLS","Americas","United States",2021,"New York City FC","Matías Pellegrini","Left Winger",2000-03-11,"Argentina",4500000,"https://www.transfermarkt.com/matias-pellegrini/profil/spieler/606267","Pellegrini","2000"
"MLS","Americas","United States",2021,"Houston Dynamo FC","Matías Vera","Defensive Midfield",1995-10-26,"Argentina",1800000,"https://www.transfermarkt.com/matias-vera/profil/spieler/368801","Vera","1995"
"MLS","Americas","United States",2021,"CF Montréal","Matko Miljevic","Left Winger",2001-05-09,"United States",1e+06,"https://www.transfermarkt.com/matko-miljevic/profil/spieler/632797","Miljevic","2001"
"MLS","Americas","United States",2021,"San Jose Earthquakes","Matt Bersano","Goalkeeper",1992-09-10,"United States",150000,"https://www.transfermarkt.com/matt-bersano/profil/spieler/429255","Bersano","1992"
"MLS","Americas","United States",2020,"Austin FC","Matt Besler","Centre-Back",1987-02-11,"United States",5e+05,"https://www.transfermarkt.com/matt-besler/profil/spieler/105975","Besler","1987"
"MLS","Americas","United States",2021,"Philadelphia Union","Matt Freese","Goalkeeper",1998-09-02,"United States",2e+05,"https://www.transfermarkt.com/matt-freese/profil/spieler/500309","Freese","1998"
"MLS","Americas","United States",2021,"FC Dallas","Matt Hedges","Centre-Back",1990-04-01,"United States",1e+06,"https://www.transfermarkt.com/matt-hedges/profil/spieler/212984","Hedges","1990"
"MLS","Americas","United States",2019,"Colorado Rapids","Matt Hundley","Left Winger",2000-05-11,"United States",150000,"https://www.transfermarkt.com/matt-hundley/profil/spieler/637277","Hundley","2000"
"MLS","Americas","United States",2020,"Nashville SC","Matt LaGrassa","Defensive Midfield",1993-01-27,"United States",3e+05,"https://www.transfermarkt.com/matt-lagrassa/profil/spieler/423454","LaGrassa","1993"
"MLS","Americas","United States",2020,"Columbus Crew","Matt Lampson","Goalkeeper",1989-09-06,"United States",175000,"https://www.transfermarkt.com/matt-lampson/profil/spieler/210682","Lampson","1989"
"MLS","Americas","United States",2021,"FC Cincinnati","Matt Miazga","Centre-Back",1995-07-19,"United States",2e+06,"https://www.transfermarkt.com/matt-miazga/profil/spieler/245893","Miazga","1995"
"MLS","Americas","United States",2021,"New England Revolution","Matt Polster","Defensive Midfield",1993-06-08,"United States",1e+06,"https://www.transfermarkt.com/matt-polster/profil/spieler/354613","Polster","1993"
"MLS","Americas","United States",2021,"Philadelphia Union","Matt Real","Left-Back",1999-07-10,"United States",5e+05,"https://www.transfermarkt.com/matt-real/profil/spieler/368897","Real","1999"
"MLS","Americas","United States",2021,"New England Revolution","Matt Turner","Goalkeeper",1994-06-24,"United States",5e+06,"https://www.transfermarkt.com/matt-turner/profil/spieler/425306","Turner","1994"
"MLS","Americas","United States",2021,"Vancouver Whitecaps FC","Matteo Campagna","Centre-Back",2004-06-27,"Canada",50000,"https://www.transfermarkt.com/matteo-campagna/profil/spieler/886913","Campagna","2004"
"MLS","Americas","United States",2021,"Orlando City SC","Mauricio Pereyra","Attacking Midfield",1990-03-15,"Uruguay",3e+06,"https://www.transfermarkt.com/mauricio-pereyra/profil/spieler/102452","Pereyra","1990"
"MLS","Americas","United States",2021,"Chicago Fire FC","Mauricio Pineda","Centre-Back",1997-10-17,"United States",850000,"https://www.transfermarkt.com/mauricio-pineda/profil/spieler/345621","Pineda","1997"
"MLS","Americas","United States",2019,"Houston Dynamo FC","Mauro Manotas","Centre-Forward",1995-07-15,"Colombia",3200000,"https://www.transfermarkt.com/mauro-manotas/profil/spieler/325614","Manotas","1995"
"MLS","Americas","United States",2021,"Colorado Rapids","Max","Attacking Midfield",2001-05-12,"Brazil",1e+06,"https://www.transfermarkt.com/maxtm/profil/spieler/876343","Max","2001"
"MLS","Americas","United States",2021,"Vancouver Whitecaps FC","Max Anchor","Goalkeeper",2004-07-21,"Canada",NA,"https://www.transfermarkt.com/max-anchor/profil/spieler/1002283","Anchor","2004"
"MLS","Americas","United States",2021,"New York City FC","Maxi Moralez","Attacking Midfield",1987-02-27,"Argentina",5e+05,"https://www.transfermarkt.com/maxi-moralez/profil/spieler/30687","Moralez","1987"
"MLS","Americas","United States",2021,"New York City FC","Maxime Chanot","Centre-Back",1989-11-21,"Luxembourg",1e+06,"https://www.transfermarkt.com/maxime-chanot/profil/spieler/89030","Chanot","1989"
"MLS","Americas","United States",2021,"Los Angeles FC","Maxime Crépeau","Goalkeeper",1994-05-11,"Canada",2e+06,"https://www.transfermarkt.com/maxime-crepeau/profil/spieler/189014","Crépeau","1994"
"MLS","Americas","United States",2021,"Austin FC","Maximiliano Urruti","Centre-Forward",1991-02-22,"Argentina",2e+06,"https://www.transfermarkt.com/maximiliano-urruti/profil/spieler/193781","Urruti","1991"
"MLS","Americas","United States",2020,"Houston Dynamo FC","Maynor Figueroa","Left-Back",1983-05-02,"Honduras",2e+05,"https://www.transfermarkt.com/maynor-figueroa/profil/spieler/62240","Figueroa","1983"
"MLS","Americas","United States",2021,"Toronto FC","Mehdi Essoussi","Defensive Midfield",2001-02-28,"Canada",1e+05,"https://www.transfermarkt.com/mehdi-essoussi/profil/spieler/635444","Essoussi","2001"
"MLS","Americas","United States",2021,"Houston Dynamo FC","Memo Rodríguez","Left Midfield",1995-12-27,"United States",1500000,"https://www.transfermarkt.com/memo-rodriguez/profil/spieler/367063","Rodríguez","1995"
"MLS","Americas","United States",2021,"Minnesota United FC","Mender García","Centre-Forward",1998-10-28,"Colombia",5e+05,"https://www.transfermarkt.com/mender-garcia/profil/spieler/585467","García","1998"
"MLS","Americas","United States",2021,"Houston Dynamo FC","Micael","Centre-Back",2000-08-12,"Brazil",150000,"https://www.transfermarkt.com/micael/profil/spieler/867847","Micael","2000"
"MLS","Americas","United States",2021,"Vancouver Whitecaps FC","Michael Baldisimo","Defensive Midfield",2000-04-13,"Canada",6e+05,"https://www.transfermarkt.com/michael-baldisimo/profil/spieler/493611","Baldisimo","2000"
"MLS","Americas","United States",2021,"Colorado Rapids","Michael Barrios","Right Winger",1991-04-21,"Colombia",2e+06,"https://www.transfermarkt.com/michael-barrios/profil/spieler/313286","Barrios","1991"
"MLS","Americas","United States",2021,"Minnesota United FC","Michael Boxall","Centre-Back",1988-08-18,"New Zealand",5e+05,"https://www.transfermarkt.com/michael-boxall/profil/spieler/81723","Boxall","1988"
"MLS","Americas","United States",2021,"Toronto FC","Michael Bradley","Central Midfield",1987-07-31,"United States",5e+05,"https://www.transfermarkt.com/michael-bradley/profil/spieler/30593","Bradley","1987"
"MLS","Americas","United States",2020,"D.C. United","Michael DeShields","Centre-Back",1998-04-23,"Trinidad and Tobago",50000,"https://www.transfermarkt.com/michael-deshields/profil/spieler/637445","DeShields","1998"
"MLS","Americas","United States",2021,"D.C. United","Michael Estrada","Centre-Forward",1996-04-07,"Ecuador",3e+06,"https://www.transfermarkt.com/michael-estrada/profil/spieler/265481","Estrada","1996"
"MLS","Americas","United States",2021,"Orlando City SC","Michael Halliday","Right-Back",2003-01-22,"United States",2e+05,"https://www.transfermarkt.com/michael-halliday/profil/spieler/750532","Halliday","2003"
"MLS","Americas","United States",2019,"New England Revolution","Michael Mancienne","Centre-Back",1988-01-08,"Seychelles",475000,"https://www.transfermarkt.com/michael-mancienne/profil/spieler/38100","Mancienne","1988"
"MLS","Americas","United States",2018,"New York Red Bulls","Michael Murillo","Right-Back",1996-02-11,"Panama",1250000,"https://www.transfermarkt.com/michael-murillo/profil/spieler/354482","Murillo","1996"
"MLS","Americas","United States",2021,"Houston Dynamo FC","Michael Nelson","Goalkeeper",1995-02-10,"United States",150000,"https://www.transfermarkt.com/michael-nelson/profil/spieler/562558","Nelson","1995"
"MLS","Americas","United States",2018,"Atlanta United FC","Michael Parkhurst","Centre-Back",1984-01-24,"United States",450000,"https://www.transfermarkt.com/michael-parkhurst/profil/spieler/39897","Parkhurst","1984"
"MLS","Americas","United States",2019,"Houston Dynamo FC","Michael Salazar","Centre-Forward",1992-11-15,"Belize",250000,"https://www.transfermarkt.com/michael-salazar/profil/spieler/277353","Salazar","1992"
"MLS","Americas","United States",2018,"Vancouver Whitecaps FC","Michaell Chirinos","Right Winger",1995-06-17,"Honduras",1e+06,"https://www.transfermarkt.com/michaell-chirinos/profil/spieler/354772","Chirinos","1995"
"MLS","Americas","United States",2020,"Los Angeles FC","Michee Ngalina","Left Winger",2000-04-06,"DR Congo",175000,"https://www.transfermarkt.com/michee-ngalina/profil/spieler/580812","Ngalina","2000"
