"comp_name","region","country","season_start_year","squad","player_name","player_position","player_dob","player_nationality","player_market_value_euro","player_url","tm_surname","tm_yob"
"Eredivisie","Europe","Netherlands",2021,"Fortuna Sittard","Ronan Pluijmen","Left-Back",2003-06-26,"Thailand",NA,"https://www.transfermarkt.com/ronan-pluijmen/profil/spieler/892047","Pluijmen","2003"
"SÃ©rie A","Americas","Brazil",2020,"Associação Chapecoense de Futebol","Ronei","Right-Back",1998-02-22,"Brazil",NA,"https://www.transfermarkt.com/ronei/profil/spieler/626138","Ronei","1998"
"Liga Portugal","Europe","Portugal",2017,"CF Os Belenenses","Roni","Left Winger",1991-01-26,"Brazil",NA,"https://www.transfermarkt.com/roni/profil/spieler/269866","Roni","1991"
"SÃ©rie A","Americas","Brazil",2021,"Sport Club Corinthians Paulista","Roni","Central Midfield",1999-04-15,"Brazil",2e+06,"https://www.transfermarkt.com/roni/profil/spieler/725049","Roni","1999"
"Championship",NA,"England",2021,"Peterborough United","Ronnie Edwards","Centre-Back",2003-03-28,"England",NA,"https://www.transfermarkt.com/ronnie-edwards/profil/spieler/732165","Edwards","2003"
"SÃ©rie A","Americas","Brazil",2021,"Sociedade Esportiva Palmeiras","Rony","Centre-Forward",1995-05-11,"Brazil",9e+06,"https://www.transfermarkt.com/rony/profil/spieler/371009","Rony","1995"
"Championship",NA,"England",2019,"Bristol City","Rory Holden","Right Winger",1997-08-23,"Northern Ireland",NA,"https://www.transfermarkt.com/rory-holden/profil/spieler/431643","Holden","1997"
"Liga MX Clausura","Americas","Mexico",2018,"UNAM Pumas","Rosario Cota","Defensive Midfield",1995-09-12,"Mexico",NA,"https://www.transfermarkt.com/rosario-cota/profil/spieler/353760","Cota","1995"
"Eredivisie","Europe","Netherlands",2017,"Roda JC Kerkrade","Roshon van Eijma","Centre-Back",1998-06-09,"Curacao",NA,"https://www.transfermarkt.com/roshon-van-eijma/profil/spieler/401029","Eijma","1998"
"Championship",NA,"England",2018,"Aston Villa","Ross McCormack","Second Striker",1986-08-18,"Scotland",1500000,"https://www.transfermarkt.com/ross-mccormack/profil/spieler/29006","McCormack","1986"
"Championship",NA,"England",2022,"Sunderland AFC","Ross Stewart","Centre-Forward",1996-07-11,"Scotland",3500000,"https://www.transfermarkt.com/ross-stewart/profil/spieler/447995","Stewart","1996"
"Championship",NA,"England",2017,"Sheffield Wednesday","Ross Wallace","Right Midfield",1985-05-23,"Scotland",1e+06,"https://www.transfermarkt.com/ross-wallace/profil/spieler/9509","Wallace","1985"
"SÃ©rie A","Americas","Brazil",2020,"Esporte Clube Bahia","Rossi","Right Winger",1993-04-22,"Brazil",1e+06,"https://www.transfermarkt.com/rossi/profil/spieler/212114","Rossi","1993"
"Eredivisie","Europe","Netherlands",2019,"Fortuna Sittard","Rowen Koot","Goalkeeper",1999-07-20,"Netherlands",NA,"https://www.transfermarkt.com/rowen-koot/profil/spieler/434682","Koot","1999"
"Eredivisie","Europe","Netherlands",2019,"Vitesse Arnhem","Roy Beerens","Right Winger",1987-12-22,"Netherlands",NA,"https://www.transfermarkt.com/roy-beerens/profil/spieler/25427","Beerens","1987"
"Eredivisie","Europe","Netherlands",2020,"VVV-Venlo","Roy Gelmi","Centre-Back",1995-03-01,"Switzerland",NA,"https://www.transfermarkt.com/roy-gelmi/profil/spieler/282520","Gelmi","1995"
"Eredivisie","Europe","Netherlands",2017,"VVV-Venlo","Roy Gielen","Central Midfield",1998-01-04,"Netherlands",NA,"https://www.transfermarkt.com/roy-gielen/profil/spieler/418164","Gielen","1998"
"Eredivisie","Europe","Netherlands",2017,"Sparta Rotterdam","Roy Kortsmit","Goalkeeper",1992-08-26,"Netherlands",NA,"https://www.transfermarkt.com/roy-kortsmit/profil/spieler/195546","Kortsmit","1992"
"Eredivisie","Europe","Netherlands",2022,"RKC Waalwijk","Roy Kuijpers","Right Winger",2000-01-17,"Netherlands",NA,"https://www.transfermarkt.com/roy-kuijpers/profil/spieler/469082","Kuijpers","2000"
"Eredivisie","Europe","Netherlands",2021,"SC Cambuur-Leeuwarden","Roy van Mameren","Central Midfield",2001-05-16,"Netherlands",NA,"https://www.transfermarkt.com/roy-van-mameren/profil/spieler/548847","Mameren","2001"
"SÃ©rie A","Americas","Brazil",2021,"Esporte Clube Juventude","Ruan","Attack",2005-05-03,"Brazil",NA,"https://www.transfermarkt.com/ruan/profil/spieler/1053933","Ruan","2005"
"SÃ©rie A","Americas","Brazil",2020,"Associação Chapecoense de Futebol","Ruan","Centre-Forward",2002-05-13,"Brazil",NA,"https://www.transfermarkt.com/ruan/profil/spieler/871651","Ruan","2002"
"SÃ©rie A","Americas","Brazil",2017,"Clube Atlético Mineiro","Ruan Marvyn","Centre-Back",1999-11-04,"Brazil",NA,"https://www.transfermarkt.com/ruan-marvyn/profil/spieler/599848","Marvyn","1999"
"SÃ©rie A","Americas","Brazil",2019,"Sport Club Corinthians Paulista","Ruan Oliveira","Attacking Midfield",2000-03-23,"Brazil",NA,"https://www.transfermarkt.com/ruan-oliveira/profil/spieler/798106","Oliveira","2000"
"SÃ©rie A","Americas","Brazil",2019,"Botafogo de Futebol e Regatas","Ruan Renato","Centre-Back",1994-01-14,"Brazil",NA,"https://www.transfermarkt.com/ruan-renato/profil/spieler/520089","Renato","1994"
"Liga Portugal","Europe","Portugal",2018,"CS Marítimo","Ruan Teles","Right Winger",1997-10-23,"Brazil",NA,"https://www.transfermarkt.com/ruan-teles/profil/spieler/520787","Teles","1997"
"SÃ©rie A","Americas","Brazil",2020,"Grêmio Foot-Ball Porto Alegrense","Ruan Tressoldi","Centre-Back",1999-06-07,"Brazil",1500000,"https://www.transfermarkt.com/ruan-tressoldi/profil/spieler/555015","Tressoldi","1999"
"Liga Portugal","Europe","Portugal",2019,"CS Marítimo","Rúben","Left-Back",1990-02-17,"Portugal",NA,"https://www.transfermarkt.com/ruben/profil/spieler/175597","Rúben","1990"
"Liga MX Clausura","Americas","Mexico",2017,"Club Necaxa","Rubén Arzate","Midfield",1996-03-19,"Mexico",NA,"https://www.transfermarkt.com/ruben-arzate/profil/spieler/642448","Arzate","1996"
"Liga MX Clausura","Americas","Mexico",2021,"Club Necaxa","Rubén Castellanos","Goalkeeper",2001-01-19,"Mexico",NA,"https://www.transfermarkt.com/ruben-castellanos/profil/spieler/814759","Castellanos","2001"
"Liga Portugal","Europe","Portugal",2020,"FC Famalicão","Rubén del Campo","Centre-Forward",2000-02-22,"Switzerland",NA,"https://www.transfermarkt.com/ruben-del-campo/profil/spieler/457778","Campo","2000"
"Liga Portugal","Europe","Portugal",2020,"SL Benfica","Rúben Dias","Centre-Back",1997-05-14,"Portugal",7.5e+07,"https://www.transfermarkt.com/ruben-dias/profil/spieler/258004","Dias","1997"
"Liga MX Clausura","Americas","Mexico",2018,"Deportivo Guadalajara","Rubén Domínguez","Defensive Midfield",1997-05-05,"Mexico",NA,"https://www.transfermarkt.com/ruben-dominguez/profil/spieler/606537","Domínguez","1997"
"Liga Portugal","Europe","Portugal",2022,"Gil Vicente FC","Rúben Fernandes","Centre-Back",1986-05-06,"Portugal",NA,"https://www.transfermarkt.com/ruben-fernandes/profil/spieler/27178","Fernandes","1986"
"Liga Portugal","Europe","Portugal",2021,"CD Tondela","Rúben Fonseca","Centre-Forward",2000-02-24,"Portugal",NA,"https://www.transfermarkt.com/ruben-fonseca/profil/spieler/648027","Fonseca","2000"
"Liga Portugal","Europe","Portugal",2020,"CD Nacional","Rúben Freitas","Right-Back",1993-01-02,"Portugal",NA,"https://www.transfermarkt.com/ruben-freitas/profil/spieler/371503","Freitas","1993"
"Liga Portugal","Europe","Portugal",2020,"Rio Ave FC","Rúben Gonçalves","Central Midfield",1998-12-23,"Portugal",NA,"https://www.transfermarkt.com/ruben-goncalves/profil/spieler/511522","Gonçalves","1998"
"Eredivisie","Europe","Netherlands",2017,"FC Groningen","Ruben Jenssen","Central Midfield",1988-05-04,"Norway",NA,"https://www.transfermarkt.com/ruben-jenssen/profil/spieler/41335","Jenssen","1988"
"Eredivisie","Europe","Netherlands",2022,"FC Utrecht","Ruben Kluivert","Centre-Back",2001-05-21,"Netherlands",NA,"https://www.transfermarkt.com/ruben-kluivert/profil/spieler/578421","Kluivert","2001"
"Liga Portugal","Europe","Portugal",2022,"Vitória Guimarães SC","Rúben Lameiras","Right Winger",1994-12-22,"Portugal",1500000,"https://www.transfermarkt.com/ruben-lameiras/profil/spieler/264848","Lameiras","1994"
"Eredivisie","Europe","Netherlands",2018,"PEC Zwolle","Ruben Ligeon","Right-Back",1992-05-24,"Netherlands",NA,"https://www.transfermarkt.com/ruben-ligeon/profil/spieler/111185","Ligeon","1992"
"Liga Portugal","Europe","Portugal",2022,"FC Famalicão","Rúben Lima","Left-Back",1989-10-03,"Portugal",NA,"https://www.transfermarkt.com/ruben-lima/profil/spieler/58965","Lima","1989"
"Liga Portugal","Europe","Portugal",2021,"CS Marítimo","Rúben Macedo","Left Winger",1996-03-09,"Portugal",NA,"https://www.transfermarkt.com/ruben-macedo/profil/spieler/225119","Macedo","1996"
"Liga Portugal","Europe","Portugal",2020,"CD Nacional","Rúben Micael","Central Midfield",1986-08-19,"Portugal",NA,"https://www.transfermarkt.com/ruben-micael/profil/spieler/84491","Micael","1986"
"Championship",NA,"England",2017,"Wolverhampton Wanderers","Rúben Neves","Defensive Midfield",1997-03-13,"Portugal",1.5e+07,"https://www.transfermarkt.com/ruben-neves/profil/spieler/225161","Neves","1997"
"Liga Portugal","Europe","Portugal",2021,"CD Santa Clara","Rúben Oliveira","Attacking Midfield",1994-12-14,"Portugal",NA,"https://www.transfermarkt.com/ruben-oliveira/profil/spieler/275287","Oliveira","1994"
"Liga MX Clausura","Americas","Mexico",2017,"Lobos BUAP (- 2019)","Rubén Orbe","Midfield",1998-05-23,"Mexico",NA,"https://www.transfermarkt.com/ruben-orbe/profil/spieler/640121","Orbe","1998"
"Liga MX Clausura","Americas","Mexico",2020,"Atlas Guadalajara","Rubén Pérez Vertti","Defence",2001-01-03,"Mexico",NA,"https://www.transfermarkt.com/ruben-perez-vertti/profil/spieler/798506","Vertti","2001"
"Eredivisie","Europe","Netherlands",2018,"Fortuna Sittard","Rubén Ramírez","Centre-Back",1995-10-18,"Venezuela",NA,"https://www.transfermarkt.com/ruben-ramirez/profil/spieler/308810","Ramírez","1995"
"Liga Portugal","Europe","Portugal",2018,"Moreirense FC","Rúben Rendeiro","Goalkeeper",2000-02-01,"Portugal",NA,"https://www.transfermarkt.com/ruben-rendeiro/profil/spieler/816192","Rendeiro","2000"
"Liga Portugal","Europe","Portugal",2019,"Gil Vicente FC","Rúben Ribeiro","Defensive Midfield",1987-08-01,"Portugal",NA,"https://www.transfermarkt.com/ruben-ribeiro/profil/spieler/52480","Ribeiro","1987"
"Eredivisie","Europe","Netherlands",2021,"Heracles Almelo","Ruben Roosken","Left-Back",2000-03-02,"Netherlands",NA,"https://www.transfermarkt.com/ruben-roosken/profil/spieler/538963","Roosken","2000"
"Liga Portugal","Europe","Portugal",2021,"FC Porto","Rúben Semedo","Centre-Back",1994-04-04,"Portugal",5e+06,"https://www.transfermarkt.com/ruben-semedo/profil/spieler/197602","Semedo","1994"
"Eredivisie","Europe","Netherlands",2021,"Fortuna Sittard","Ruben van Kouwen","Goalkeeper",2001-05-19,"Netherlands",NA,"https://www.transfermarkt.com/ruben-van-kouwen/profil/spieler/566910","Kouwen","2001"
"Liga Portugal","Europe","Portugal",2021,"Sporting CP","Rúben Vinagre","Left-Back",1999-04-09,"Portugal",5e+06,"https://www.transfermarkt.com/ruben-vinagre/profil/spieler/357158","Vinagre","1999"
"SÃ©rie A","Americas","Brazil",2017,"América Futebol Clube (MG)","Rubens","Centre-Forward",1994-01-12,"Brazil",NA,"https://www.transfermarkt.com/rubens/profil/spieler/348871","Rubens","1994"
"SÃ©rie A","Americas","Brazil",2021,"Clube Atlético Mineiro","Rubens","Left-Back",2001-06-21,"Brazil",NA,"https://www.transfermarkt.com/rubens/profil/spieler/843397","Rubens","2001"
"SÃ©rie A","Americas","Brazil",2021,"Ceará Sporting Club","Rubens","Midfield",2002-02-02,"Brazil",NA,"https://www.transfermarkt.com/rubens/profil/spieler/980563","Rubens","2002"
"Liga MX Clausura","Americas","Mexico",2022,"Atlético de San Luis","Rubens Sambueza","Right Winger",1984-01-01,"Argentina",NA,"https://www.transfermarkt.com/rubens-sambueza/profil/spieler/26268","Sambueza","1984"
"Liga Portugal","Europe","Portugal",2019,"CD Tondela","Rubilio Castillo","Centre-Forward",1991-11-26,"Honduras",NA,"https://www.transfermarkt.com/rubilio-castillo/profil/spieler/356024","Castillo","1991"
"Championship",NA,"England",2022,"Cardiff City","Rubin Colwill","Attacking Midfield",2002-04-27,"Wales",1500000,"https://www.transfermarkt.com/rubin-colwill/profil/spieler/626474","Colwill","2002"
"Liga MX Clausura","Americas","Mexico",2018,"Club Tijuana","Rubio Rubín","Centre-Forward",1996-03-01,"Guatemala",NA,"https://www.transfermarkt.com/rubio-rubin/profil/spieler/331282","Rubín","1996"
"Liga Portugal","Europe","Portugal",2017,"CD Tondela","Ruca","Left-Back",1990-09-11,"Portugal",NA,"https://www.transfermarkt.com/ruca/profil/spieler/192089","Ruca","1990"
"Liga Portugal","Europe","Portugal",2022,"Rio Ave FC","Ruca","Right-Back",2002-05-20,"Portugal",NA,"https://www.transfermarkt.com/ruca/profil/spieler/789578","Ruca","2002"
"Championship",NA,"England",2020,"Barnsley FC","Rudi Pache","Centre-Back",2002-07-20,"England",NA,"https://www.transfermarkt.com/rudi-pache/profil/spieler/734353","Pache","2002"
"Liga Portugal","Europe","Portugal",2018,"CS Marítimo","Rudy","Right Winger",1996-05-22,"Cape Verde",NA,"https://www.transfermarkt.com/rudy/profil/spieler/554043","Rudy","1996"
"Championship",NA,"England",2019,"Middlesbrough FC","Rudy Gestede","Centre-Forward",1988-10-10,"Benin",NA,"https://www.transfermarkt.com/rudy-gestede/profil/spieler/39908","Gestede","1988"
"Liga Portugal","Europe","Portugal",2020,"CD Nacional","Rui Correia","Centre-Back",1990-08-23,"Portugal",NA,"https://www.transfermarkt.com/rui-correia/profil/spieler/258745","Correia","1990"
"Liga Portugal","Europe","Portugal",2021,"CD Santa Clara","Rui Costa","Centre-Forward",1996-02-20,"Portugal",NA,"https://www.transfermarkt.com/rui-costa/profil/spieler/451858","Costa","1996"
"Liga Portugal","Europe","Portugal",2020,"CD Nacional","Rui Encarnação","Goalkeeper",1998-04-05,"Portugal",NA,"https://www.transfermarkt.com/rui-encarnacao/profil/spieler/671203","Encarnação","1998"
"Liga Portugal","Europe","Portugal",2022,"FC Famalicão","Rui Fonte","Centre-Forward",1990-04-23,"Portugal",NA,"https://www.transfermarkt.com/rui-fonte/profil/spieler/9335","Fonte","1990"
"Liga Portugal","Europe","Portugal",2022,"Portimonense SC","Rui Gomes","Left Winger",1997-09-04,"Portugal",NA,"https://www.transfermarkt.com/rui-gomes/profil/spieler/364403","Gomes","1997"
"Eredivisie","Europe","Netherlands",2022,"FC Emmen","Rui Mendes","Right Winger",1999-11-10,"Portugal",NA,"https://www.transfermarkt.com/rui-mendes/profil/spieler/387996","Mendes","1999"
"Liga Portugal","Europe","Portugal",2017,"FC Porto","Rui Moreira","Central Midfield",1996-05-31,"Portugal",1250000,"https://www.transfermarkt.com/rui-moreira/profil/spieler/225095","Moreira","1996"
"Liga Portugal","Europe","Portugal",2017,"Sporting CP","Rui Patrício","Goalkeeper",1988-02-15,"Portugal",1.6e+07,"https://www.transfermarkt.com/rui-patricio/profil/spieler/45026","Patrício","1988"
"Liga Portugal","Europe","Portugal",2017,"Boavista FC","Rui Pedro","Centre-Forward",1998-03-20,"Portugal",NA,"https://www.transfermarkt.com/rui-pedro/profil/spieler/328943","Pedro","1998"
"Liga Portugal","Europe","Portugal",2022,"FC Paços de Ferreira","Rui Pires","Defensive Midfield",1998-03-22,"Portugal",NA,"https://www.transfermarkt.com/rui-pires/profil/spieler/398324","Pires","1998"
"Liga Portugal","Europe","Portugal",2021,"Boavista FC","Rui Santos","Left Midfield",2003-10-22,"Portugal",NA,"https://www.transfermarkt.com/rui-santos/profil/spieler/1001901","Santos","2003"
"Liga Portugal","Europe","Portugal",2018,"CD Santa Clara","Rui Silva","Right-Back",1996-06-05,"Portugal",NA,"https://www.transfermarkt.com/rui-silva/profil/spieler/290290","Silva","1996"
"Liga Portugal","Europe","Portugal",2017,"Rio Ave FC","Rui Vieira","Goalkeeper",1991-11-13,"Portugal",NA,"https://www.transfermarkt.com/rui-vieira/profil/spieler/198570","Vieira","1991"
"Championship",NA,"England",2020,"Middlesbrough FC","Rumarn Burrell","Centre-Forward",2000-12-16,"England",NA,"https://www.transfermarkt.com/rumarn-burrell/profil/spieler/624946","Burrell","2000"
"Eredivisie","Europe","Netherlands",2020,"SC Heerenveen","Runar Espejord","Centre-Forward",1996-02-26,"Norway",NA,"https://www.transfermarkt.com/runar-espejord/profil/spieler/257808","Espejord","1996"
"Championship",NA,"England",2018,"Aston Villa","Rushian Hepburn-Murphy","Centre-Forward",1998-08-28,"England",1e+06,"https://www.transfermarkt.com/rushian-hepburn-murphy/profil/spieler/314237","Hepburn-Murphy","1998"
"Championship",NA,"England",2017,"Norwich City","Russell Martin","Centre-Back",1986-01-04,"Scotland",1500000,"https://www.transfermarkt.com/russell-martin/profil/spieler/67303","Martin","1986"
"Liga Portugal","Europe","Portugal",2018,"Portimonense SC","Ruster","Left Midfield",1996-08-24,"Brazil",NA,"https://www.transfermarkt.com/ruster/profil/spieler/399758","Ruster","1996"
"SÃ©rie A","Americas","Brazil",2019,"Coritiba Foot Ball Club","Ruy","Attacking Midfield",1989-01-26,"Brazil",NA,"https://www.transfermarkt.com/ruytm/profil/spieler/71079","Ruy","1989"
"SÃ©rie A","Americas","Brazil",2021,"Santos FC","Rwan Seco","Centre-Forward",2001-05-20,"Brazil",NA,"https://www.transfermarkt.com/rwan-seco/profil/spieler/973569","Seco","2001"
"SÃ©rie A","Americas","Brazil",2020,"Sport Club do Recife","Ryan","Defence",2001-08-27,"Brazil",NA,"https://www.transfermarkt.com/ryan/profil/spieler/866886","Ryan","2001"
"SÃ©rie A","Americas","Brazil",2020,"Associação Chapecoense de Futebol","Ryan","Centre-Back",2003-04-29,"Brazil",NA,"https://www.transfermarkt.com/ryan/profil/spieler/964596","Ryan","2003"
"Championship",NA,"England",2022,"Cardiff City","Ryan Allsop","Goalkeeper",1992-06-17,"England",NA,"https://www.transfermarkt.com/ryan-allsop/profil/spieler/111073","Allsop","1992"
"Eredivisie","Europe","Netherlands",2019,"Ajax Amsterdam","Ryan Babel","Left Winger",1986-12-19,"Netherlands",2e+06,"https://www.transfermarkt.com/ryan-babel/profil/spieler/16135","Babel","1986"
"Championship",NA,"England",2021,"Swansea City","Ryan Bennett","Centre-Back",1990-03-06,"England",1e+06,"https://www.transfermarkt.com/ryan-bennett/profil/spieler/67252","Bennett","1990"
"Championship",NA,"England",2021,"Peterborough United","Ryan Broom","Right Midfield",1996-09-04,"Wales",NA,"https://www.transfermarkt.com/ryan-broom/profil/spieler/380029","Broom","1996"
"Championship",NA,"England",2020,"Birmingham City","Ryan Burke","Left-Back",2000-11-23,"Ireland",NA,"https://www.transfermarkt.com/ryan-burke/profil/spieler/434217","Burke","2000"
"Championship",NA,"England",2021,"AFC Bournemouth","Ryan Christie","Attacking Midfield",1995-02-22,"Scotland",9e+06,"https://www.transfermarkt.com/ryan-christie/profil/spieler/188077","Christie","1995"
"Championship",NA,"England",2020,"Reading FC","Ryan East","Defensive Midfield",1998-08-07,"England",NA,"https://www.transfermarkt.com/ryan-east/profil/spieler/424884","East","1998"
"Championship",NA,"England",2018,"Leeds United","Ryan Edmondson","Centre-Forward",2001-05-20,"England",NA,"https://www.transfermarkt.com/ryan-edmondson/profil/spieler/559806","Edmondson","2001"
"Eredivisie","Europe","Netherlands",2022,"Vitesse Arnhem","Ryan Flamingo","Centre-Back",2002-12-31,"Netherlands",2e+06,"https://www.transfermarkt.com/ryan-flamingo/profil/spieler/586429","Flamingo","2002"
"Championship",NA,"England",2017,"Fulham FC","Ryan Fredericks","Right-Back",1992-10-10,"England",4e+06,"https://www.transfermarkt.com/ryan-fredericks/profil/spieler/140191","Fredericks","1992"
"Championship",NA,"England",2020,"Sheffield Wednesday","Ryan Galvin","Left-Back",2001-01-31,"England",NA,"https://www.transfermarkt.com/ryan-galvin/profil/spieler/647382","Galvin","2001"
"Liga Portugal","Europe","Portugal",2020,"SC Farense","Ryan Gauld","Attacking Midfield",1995-12-16,"Scotland",5e+06,"https://www.transfermarkt.com/ryan-gauld/profil/spieler/193081","Gauld","1995"
"Championship",NA,"England",2022,"Middlesbrough FC","Ryan Giles","Left Midfield",2000-01-26,"England",6e+06,"https://www.transfermarkt.com/ryan-giles/profil/spieler/504581","Giles","2000"
"Championship",NA,"England",2021,"AFC Bournemouth","Ryan Glover","Right Winger",2000-11-09,"England",NA,"https://www.transfermarkt.com/ryan-glover/profil/spieler/684173","Glover","2000"
"Eredivisie","Europe","Netherlands",2021,"Ajax Amsterdam","Ryan Gravenberch","Central Midfield",2002-05-16,"Netherlands",3.5e+07,"https://www.transfermarkt.com/ryan-gravenberch/profil/spieler/478573","Gravenberch","2002"
"Championship",NA,"England",2022,"Blackburn Rovers","Ryan Hedges","Right Winger",1995-07-08,"Wales",1200000,"https://www.transfermarkt.com/ryan-hedges/profil/spieler/326230","Hedges","1995"
"Championship",NA,"England",2021,"Coventry City","Ryan Howley","Central Midfield",2003-11-23,"Wales",NA,"https://www.transfermarkt.com/ryan-howley/profil/spieler/920790","Howley","2003"
"Eredivisie","Europe","Netherlands",2021,"Fortuna Sittard","Ryan Johansson","Central Midfield",2001-02-15,"Ireland",NA,"https://www.transfermarkt.com/ryan-johansson/profil/spieler/351071","Johansson","2001"
"Championship",NA,"England",2017,"Bristol City","Ryan Kent","Left Winger",1996-11-11,"England",1500000,"https://www.transfermarkt.com/ryan-kent/profil/spieler/279457","Kent","1996"
"Eredivisie","Europe","Netherlands",2021,"PEC Zwolle","Ryan Koolwijk","Central Midfield",1985-08-08,"Suriname",NA,"https://www.transfermarkt.com/ryan-koolwijk/profil/spieler/65256","Koolwijk","1985"
"Championship",NA,"England",2022,"Preston North End","Ryan Ledson","Central Midfield",1997-08-19,"England",2e+06,"https://www.transfermarkt.com/ryan-ledson/profil/spieler/258884","Ledson","1997"
"Championship",NA,"England",2022,"Millwall FC","Ryan Leonard","Central Midfield",1992-05-24,"England",NA,"https://www.transfermarkt.com/ryan-leonard/profil/spieler/145843","Leonard","1992"
"Championship",NA,"England",2022,"Hull City","Ryan Longman","Right Winger",2000-11-06,"England",1500000,"https://www.transfermarkt.com/ryan-longman/profil/spieler/512175","Longman","2000"
"SÃ©rie A","Americas","Brazil",2021,"Clube de Regatas do Flamengo","Ryan Luka","Centre-Forward",2003-04-30,"Brazil",NA,"https://www.transfermarkt.com/ryan-luka/profil/spieler/900456","Luka","2003"
"Championship",NA,"England",2022,"Swansea City","Ryan Manning","Left-Back",1996-06-14,"Ireland",2500000,"https://www.transfermarkt.com/ryan-manning/profil/spieler/262300","Manning","1996"
"Championship",NA,"England",2022,"Wigan Athletic","Ryan Nyambe","Right-Back",1997-12-04,"Namibia",1800000,"https://www.transfermarkt.com/ryan-nyambe/profil/spieler/348469","Nyambe","1997"
"Championship",NA,"England",2022,"Millwall FC","Ryan Sandford","Goalkeeper",1999-02-21,"England",NA,"https://www.transfermarkt.com/ryan-sandford/profil/spieler/314382","Sandford","1999"
"Eredivisie","Europe","Netherlands",2017,"Sparta Rotterdam","Ryan Sanusi","Defensive Midfield",1992-01-05,"Belgium",NA,"https://www.transfermarkt.com/ryan-sanusi/profil/spieler/202380","Sanusi","1992"
"Championship",NA,"England",2021,"Huddersfield Town","Ryan Schofield","Goalkeeper",1999-12-11,"England",NA,"https://www.transfermarkt.com/ryan-schofield/profil/spieler/495441","Schofield","1999"
"Championship",NA,"England",2017,"Fulham FC","Ryan Sessegnon","Left Midfield",2000-05-18,"England",2.5e+07,"https://www.transfermarkt.com/ryan-sessegnon/profil/spieler/392775","Sessegnon","2000"
"Championship",NA,"England",2020,"Stoke City","Ryan Shawcross","Centre-Back",1987-10-04,"England",1200000,"https://www.transfermarkt.com/ryan-shawcross/profil/spieler/45861","Shawcross","1987"
"Championship",NA,"England",2019,"Middlesbrough FC","Ryan Shotton","Centre-Back",1988-09-30,"England",2400000,"https://www.transfermarkt.com/ryan-shotton/profil/spieler/92109","Shotton","1988"
"Championship",NA,"England",2020,"Birmingham City","Ryan Stirk","Defensive Midfield",2000-09-25,"Wales",NA,"https://www.transfermarkt.com/ryan-stirk/profil/spieler/496644","Stirk","2000"
"Championship",NA,"England",2020,"Wycombe Wanderers","Ryan Tafazolli","Centre-Back",1991-09-28,"England",NA,"https://www.transfermarkt.com/ryan-tafazolli/profil/spieler/244154","Tafazolli","1991"
"Liga Portugal","Europe","Portugal",2021,"FC Famalicão","Ryan Teague","Defensive Midfield",2002-01-24,"Australia",NA,"https://www.transfermarkt.com/ryan-teague/profil/spieler/616431","Teague","2002"
"Eredivisie","Europe","Netherlands",2021,"PSV Eindhoven","Ryan Thomas","Central Midfield",1994-12-20,"New Zealand",2500000,"https://www.transfermarkt.com/ryan-thomas/profil/spieler/203357","Thomas","1994"
"Eredivisie","Europe","Netherlands",2017,"Twente Enschede FC","Ryan Trotman","Left Winger",1999-06-27,"Barbados",NA,"https://www.transfermarkt.com/ryan-trotman/profil/spieler/457731","Trotman","1999"
"Championship",NA,"England",2020,"Luton Town","Ryan Tunnicliffe","Central Midfield",1992-12-30,"England",NA,"https://www.transfermarkt.com/ryan-tunnicliffe/profil/spieler/110868","Tunnicliffe","1992"
"Championship",NA,"England",2017,"Bolton Wanderers","Ryan White","Midfield",1998-11-09,"England",NA,"https://www.transfermarkt.com/ryan-white/profil/spieler/539284","White","1998"
"Championship",NA,"England",2018,"Rotherham United","Ryan Williams","Right Midfield",1993-10-28,"Australia",NA,"https://www.transfermarkt.com/ryan-williams/profil/spieler/192239","Williams","1993"
"Championship",NA,"England",2022,"Cardiff City","Ryan Wintle","Defensive Midfield",1997-06-13,"England",3e+06,"https://www.transfermarkt.com/ryan-wintle/profil/spieler/386752","Wintle","1997"
"Championship",NA,"England",2022,"Hull City","Ryan Woods","Defensive Midfield",1993-12-13,"England",2e+06,"https://www.transfermarkt.com/ryan-woods/profil/spieler/232897","Woods","1993"
"Championship",NA,"England",2021,"Nottingham Forest","Ryan Yates","Central Midfield",1997-11-21,"England",4e+06,"https://www.transfermarkt.com/ryan-yates/profil/spieler/425902","Yates","1997"
"Championship",NA,"England",2021,"Bristol City","Ryley Towler","Centre-Back",2002-05-06,"England",NA,"https://www.transfermarkt.com/ryley-towler/profil/spieler/801422","Towler","2002"
"Liga Portugal","Europe","Portugal",2021,"GD Estoril Praia","Ryotaro Meshino","Left Winger",1998-06-18,"Japan",NA,"https://www.transfermarkt.com/ryotaro-meshino/profil/spieler/426666","Meshino","1998"
"Liga Portugal","Europe","Portugal",2022,"Vitória Guimarães SC","Ryoya Ogawa","Left-Back",1996-11-24,"Japan",NA,"https://www.transfermarkt.com/ryoya-ogawa/profil/spieler/353785","Ogawa","1996"
"Liga MX Clausura","Americas","Mexico",2022,"Atlético de San Luis","Sabin Merino","Centre-Forward",1992-01-04,"Spain",NA,"https://www.transfermarkt.com/sabin-merino/profil/spieler/192736","Merino","1992"
"SÃ©rie A","Americas","Brazil",2020,"América Futebol Clube (MG)","Sabino","Defensive Midfield",1999-05-18,"Brazil",NA,"https://www.transfermarkt.com/sabino/profil/spieler/494839","Sabino","1999"
